,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,amplitude error,separation,star1 flux,star2 flux
59,5,5,5,9.8,4.965260519412498,4.98538935871989,0.054906505097005114,0.0553984101376735,0.06830771402013011,4.800000000000001,1000,1000
60,5,5,5,9.8,5.005897322962133,5.029412652284859,0.05070227067160188,0.05046028758734037,0.06324475437439993,4.800000000000001,1000,1000
61,5,5,5,9.8,5.06130324925757,5.009127098501172,0.04991154910593802,0.04924745093133174,0.062249103986061524,4.800000000000001,1000,1000
62,5,5,5,9.8,4.97443171925149,5.0018994487970625,0.04990251029044949,0.049775732954794816,0.062437979024357174,4.800000000000001,1000,1000
63,5,5,5,9.8,5.123985492718208,5.06650219315363,0.04921802590919839,0.04885032136081362,0.06110146910711347,4.800000000000001,1000,1000
64,5,5,5,9.8,5.042141525301338,4.98538977035516,0.053824904336549295,0.05308590688452747,0.06630843491706762,4.800000000000001,1000,1000
65,5,5,5,9.8,5.055148362650422,4.988020621807701,0.050050841178998814,0.05019849325019085,0.06267909853221873,4.800000000000001,1000,1000
66,5,5,5,9.8,5.020843857242949,5.041686841710074,0.047900812317367404,0.047689026420708554,0.05992676754307421,4.800000000000001,1000,1000
67,5,5,5,9.8,5.071908454695731,5.051968555719461,0.04592771808326146,0.045228258354682575,0.05663168606725676,4.800000000000001,1000,1000
68,5,5,5,9.8,4.9432950000487645,5.044169705848725,0.04681933039491344,0.04728739938181337,0.058203418951966554,4.800000000000001,1000,1000
69,5,5,5,9.8,4.970508547026093,4.988618711332498,0.04393029202684621,0.04380337283421205,0.0554523819543743,4.800000000000001,1000,1000
70,5,5,5,9.8,4.957206364663323,5.015476986250713,0.053244501047871054,0.05283136802098237,0.06550248087283499,4.800000000000001,1000,1000
71,5,5,5,9.8,4.959122926164954,5.107569524624226,0.045254753732835586,0.04531430907926893,0.056665915651385276,4.800000000000001,1000,1000
72,5,5,5,9.8,5.005959275089448,5.032779424386124,0.045793260544839204,0.04571359999377209,0.05660921908459775,4.800000000000001,1000,1000
73,5,5,5,9.8,5.084273210389499,5.031193539911707,0.04743873863526535,0.04748918352537175,0.059784283856882656,4.800000000000001,1000,1000
