,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,separation,star1 flux,star2 flux
5847,5,5,5,5.4,5.006339873477295,5.020178834036856,0.009465675691730022,0.009862605867050539,0.4,1000,600
5848,5,5,5,5.4,5.009547785720668,4.992448322651558,0.011085065962128656,0.01145688648916359,0.4,1000,600
5849,5,5,5,5.4,5.006977046295379,4.993168445308773,0.010111885060658056,0.01056578834817087,0.4,1000,600
5850,5,5,5,5.4,4.991704287751373,4.995137173787468,0.011193576276988752,0.01154602524980994,0.4,1000,600
5851,5,5,5,5.4,4.9957505510063855,5.010305579237804,0.01096024307728005,0.011499104893776053,0.4,1000,600
5852,5,5,5,5.4,4.989738894490932,4.997679346046644,0.009386047815658837,0.009856315014713297,0.4,1000,600
5853,5,5,5,5.4,5.000548987967254,4.993366425005703,0.010188698236694691,0.010577898744155934,0.4,1000,600
5854,5,5,5,5.4,5.011156467058416,5.005257763826189,0.010225853997545385,0.010718522973124433,0.4,1000,600
5855,5,5,5,5.4,5.0004876537156555,4.995360521720052,0.010111967053920107,0.010486626206242732,0.4,1000,600
5856,5,5,5,5.4,5.00671007775149,4.9988519652317684,0.010315275334721291,0.010801783702558245,0.4,1000,600
5857,5,5,5,5.4,4.988625075117767,4.986906518035761,0.010969385925998394,0.011423697727849505,0.4,1000,600
5858,5,5,5,5.4,4.993462402252231,5.000527469706753,0.009822928388537234,0.010243372035989842,0.4,1000,600
5859,5,5,5,5.4,5.001977797771294,5.014793115415299,0.010567902492259803,0.010942925234330313,0.4,1000,600
5860,5,5,5,5.4,4.99656838680425,5.000642416448082,0.011203247213418182,0.011712499030401911,0.4,1000,600
5861,5,5,5,5.4,4.993221130459625,5.006182496574542,0.010768608726161097,0.0112431264967758,0.4,1000,600
5862,5,5,5,5.4,5.019121614385913,4.991902713778034,0.01091009680856038,0.011382508499514638,0.4,1000,600
5863,5,5,5,5.4,4.987057967175383,4.989418846470115,0.00972919493840706,0.01033668491365134,0.4,1000,600
5864,5,5,5,5.4,5.008439474193917,5.002164454136635,0.009809820215596366,0.010073914524926831,0.4,1000,600
5865,5,5,5,5.4,5.001577270850865,4.996179473792835,0.01101697773318968,0.011503684612470273,0.4,1000,600
5866,5,5,5,5.4,4.988966866029894,5.007214366275585,0.010123429574622774,0.010619217880510401,0.4,1000,600
5867,5,5,5,5.4,5.005253372459787,5.010989984420253,0.010467526079976556,0.011015521751997201,0.4,1000,600
5868,5,5,5,5.4,5.008565077571433,5.003800670841857,0.010867705728302658,0.011359140790289903,0.4,1000,600
5869,5,5,5,5.4,4.995096730323272,4.992665949124523,0.00922928155995295,0.009685061182865773,0.4,1000,600
5870,5,5,5,5.4,5.0075679509988795,5.008986277917679,0.01069298299976269,0.011090531157153766,0.4,1000,600
5871,5,5,5,5.4,4.976351751807913,5.023865276069147,0.010476228666961488,0.011096584899865173,0.4,1000,600
5872,5,5,5,5.4,5.013765418355976,4.979184895765517,0.010123460811057316,0.010624568521142679,0.4,1000,600
5873,5,5,5,5.4,4.998818590827513,4.994465278710025,0.010682760396438677,0.011267576990350298,0.4,1000,600
5874,5,5,5,5.4,5.014697259817815,4.996281214540831,0.01096759077175699,0.011505946930829755,0.4,1000,600
5875,5,5,5,5.4,5.000016167754099,4.990685447487207,0.010257145645231844,0.01063280806683928,0.4,1000,600
5876,5,5,5,5.4,5.014737954776225,5.001816430506851,0.01028974630570296,0.010789419276763976,0.4,1000,600
5877,5,5,5,5.4,4.98737908111609,5.002082348267647,0.011001990278876715,0.011582089783194985,0.4,1000,600
5878,5,5,5,5.4,5.00921017324546,5.017834112857868,0.010133836858545579,0.010482867969379634,0.4,1000,600
5879,5,5,5,5.4,5.008346510083897,5.0077461566872925,0.010724638021715357,0.011193631520714386,0.4,1000,600
5880,5,5,5,5.4,5.001378459086305,4.998881301679703,0.010718886250574076,0.011306678095501082,0.4,1000,600
5881,5,5,5,5.4,5.007038158714909,5.000333257779244,0.01039755343915791,0.010925515186336707,0.4,1000,600
5882,5,5,5,5.4,5.001399561476573,4.981993369900021,0.010549230459309139,0.011123494052012128,0.4,1000,600
5883,5,5,5,5.4,5.007516029127177,5.0092148322762196,0.010324013398598257,0.010828070787194118,0.4,1000,600
5884,5,5,5,5.4,4.994090600878308,4.99320050156843,0.010463560232104239,0.010930257639485531,0.4,1000,600
5885,5,5,5,5.4,4.990765743194082,5.011966717643092,0.01046175977045783,0.010862955108687239,0.4,1000,600
5886,5,5,5,5.4,4.983886285400033,4.997543227212898,0.01039795255303358,0.0110444745042862,0.4,1000,600
5887,5,5,5,5.4,5.015651720084967,4.99262687892227,0.010183961101729738,0.0106570657175206,0.4,1000,600
5888,5,5,5,5.4,5.014346212209109,5.001409385972114,0.01019956319391574,0.010766581501157937,0.4,1000,600
5889,5,5,5,5.4,5.005094804083443,5.007427326749508,0.010433097125933903,0.010913993059698087,0.4,1000,600
5890,5,5,5,5.4,4.987961180334659,5.01079599131407,0.010756305965612003,0.011238703401274254,0.4,1000,600
5891,5,5,5,5.4,4.998119788716235,4.994933164131963,0.01132827215351991,0.011949080260530738,0.4,1000,600
5892,5,5,5,5.4,5.0222991345605115,5.001843494424652,0.010628835834973694,0.011036521066472873,0.4,1000,600
5893,5,5,5,5.4,4.988976486543413,4.9904956160449006,0.010720611077835911,0.011201699039836773,0.4,1000,600
5894,5,5,5,5.4,4.99828791489559,5.028146902427245,0.009232309627188332,0.009762573549944017,0.4,1000,600
5895,5,5,5,5.4,5.001745771851546,4.997618587307396,0.010712396920922735,0.011263815660321698,0.4,1000,600
5896,5,5,5,5.4,4.988134728016583,5.00486377475566,0.009978797828110736,0.010484844175830227,0.4,1000,600
5897,5,5,5,5.4,5.007069551182008,4.992980652648396,0.010781261404962073,0.011310410815741736,0.4,1000,600
5898,5,5,5,5.4,4.971695086961872,5.007804692085277,0.01019655682440059,0.010666339258251067,0.4,1000,600
5899,5,5,5,5.4,4.993209664409209,5.0134397146194045,0.011254574057459173,0.011753239774430952,0.4,1000,600
5900,5,5,5,5.4,4.9933212219406,5.000388852173116,0.009545018299064963,0.009674195419212295,0.4,1000,100
5901,5,5,5,5.4,5.00329963740235,4.998813096466497,0.009081685549164688,0.009149645830653986,0.4,1000,100
5902,5,5,5,5.4,5.000096134343546,4.9955882232958615,0.008581262657519862,0.008766011676258042,0.4,1000,100
5903,5,5,5,5.4,4.999149167743932,5.000418455809173,0.009175411164413812,0.009242039232532506,0.4,1000,100
5904,5,5,5,5.4,5.001483359574455,4.998962476227822,0.008593689210711181,0.008752679041822952,0.4,1000,100
5905,5,5,5,5.4,4.996851861456492,4.980766259701454,0.009128129525342376,0.00915742329068324,0.4,1000,100
5906,5,5,5,5.4,4.999495009844256,5.0066787367068075,0.00921513210490638,0.009332150381703258,0.4,1000,100
5907,5,5,5,5.4,5.006060929690042,5.00424251160059,0.008822801530939912,0.008962954219229345,0.4,1000,100
5908,5,5,5,5.4,5.018414255576928,4.999312129869692,0.009252189909822767,0.009233257832491163,0.4,1000,100
5909,5,5,5,5.4,5.016842742267308,4.977142274306921,0.00903468912590962,0.009206524202382717,0.4,1000,100
5910,5,5,5,5.4,5.000479538012109,4.998914869333847,0.008277425778889711,0.008335394601124648,0.4,1000,100
5911,5,5,5,5.4,5.000026542071961,5.004622917975488,0.009001018846235132,0.009051819131933864,0.4,1000,100
5912,5,5,5,5.4,5.011704693418451,5.002892999872911,0.009755232763782836,0.00991493356804014,0.4,1000,100
5913,5,5,5,5.4,4.991741340807808,5.001288051883175,0.008079169884720796,0.008146644299060542,0.4,1000,100
5914,5,5,5,5.4,5.005719200303217,5.009890198753159,0.009530824191590499,0.009676348508799785,0.4,1000,100
5915,5,5,5,5.4,4.985950554277638,5.008249132057901,0.008388930927167646,0.008470742796020973,0.4,1000,100
5916,5,5,5,5.4,5.018350730746133,5.018189935774972,0.008600288505050735,0.008719158030250758,0.4,1000,100
5917,5,5,5,5.4,5.011220928822519,5.0102579282465936,0.00966052937963328,0.009737109338396178,0.4,1000,100
5918,5,5,5,5.4,5.015619427556475,5.013791616289848,0.009062617884157666,0.00915754167980112,0.4,1000,100
5919,5,5,5,5.4,4.995503427222723,4.994040440756666,0.008372300146188331,0.008472058751641526,0.4,1000,100
5920,5,5,5,5.4,5.0014101908437,5.0008452744024465,0.009076149234127036,0.009227485238079453,0.4,1000,100
5921,5,5,5,5.4,4.998250317611509,5.004974271367539,0.009344508875983865,0.00938882763136841,0.4,1000,100
5922,5,5,5,5.4,4.976194338791478,5.01299099280476,0.008605092438277414,0.008678087088364324,0.4,1000,100
5923,5,5,5,5.4,5.007489034726414,4.999616666994937,0.00875731460614056,0.009024056038878119,0.4,1000,100
5924,5,5,5,5.4,4.9889168133551225,4.998779648922736,0.008501715286049117,0.008520042852816313,0.4,1000,100
5925,5,5,5,5.4,4.993942939691251,5.002959674385326,0.008558194992962608,0.008658150593744543,0.4,1000,100
5926,5,5,5,5.4,5.023074932486265,4.9966277725856365,0.008743503807234678,0.008840298278344792,0.4,1000,100
5927,5,5,5,5.4,5.002509753844575,5.0046775861275,0.00933943652301177,0.009343720369959669,0.4,1000,100
5928,5,5,5,5.4,4.99380287814056,4.995052903563486,0.009111026385313158,0.009228466371463535,0.4,1000,100
5929,5,5,5,5.4,4.989195343017896,5.004313964347495,0.00806955955023329,0.008165736955291802,0.4,1000,100
5930,5,5,5,5.4,5.00060985824612,5.006289511403758,0.00847152594858434,0.008523092615486004,0.4,1000,100
5931,5,5,5,5.4,4.982114672674982,5.009030703006592,0.009319969315314402,0.00945113140750103,0.4,1000,100
5932,5,5,5,5.4,5.005096253277139,4.984503148282561,0.009614871663661696,0.009752335901875011,0.4,1000,100
5933,5,5,5,5.4,4.9996845199359665,4.989839552131853,0.008958354212763553,0.009105107357881751,0.4,1000,100
5934,5,5,5,5.4,5.004700574178426,5.00503073589269,0.008811012459816497,0.00913005534748292,0.4,1000,100
5935,5,5,5,5.4,5.0086242238362875,4.984778744047578,0.00889010725201586,0.009026438618273428,0.4,1000,100
5936,5,5,5,5.4,4.996251545315232,5.005740800187763,0.00817518064836162,0.008348574970205363,0.4,1000,100
5937,5,5,5,5.4,4.9963523835648775,4.994456334793888,0.008868462906118521,0.008834098323821605,0.4,1000,100
5938,5,5,5,5.4,5.0122237844251565,5.005014952434186,0.009072240854977091,0.009098614570301549,0.4,1000,100
5939,5,5,5,5.4,4.996895155936881,4.9933646051004805,0.00869571531197402,0.008911801382872411,0.4,1000,100
5940,5,5,5,5.4,5.012060070714328,4.99286553584532,0.008138823017192489,0.008154378775638097,0.4,1000,100
5941,5,5,5,5.4,4.990780159788126,5.002245122631975,0.00916526014386792,0.0092621714246082,0.4,1000,100
5942,5,5,5,5.4,5.004297768985251,4.997510338411482,0.00845651176870291,0.008569739803859064,0.4,1000,100
5943,5,5,5,5.4,5.001983794101817,4.983454667464404,0.00875728345017252,0.008910942819447298,0.4,1000,100
5944,5,5,5,5.4,5.00506199688564,4.995254813744761,0.009482829888251946,0.009609791639457034,0.4,1000,100
5945,5,5,5,5.4,5.005624223691977,5.0085732633646085,0.008947360467878572,0.009020632919672714,0.4,1000,100
5946,5,5,5,5.4,4.990566513968281,4.986906186858799,0.008629147113434325,0.00866717328109023,0.4,1000,100
5947,5,5,5,5.4,5.006765170380256,4.989233700569842,0.008678339267696946,0.008724643911486607,0.4,1000,100
5948,5,5,5,5.4,4.999287618695613,4.9916773008859,0.008540960533226715,0.008578969817345806,0.4,1000,100
5949,5,5,5,5.4,5.003940440931462,4.998712990202076,0.008378424055633922,0.008532605476357182,0.4,1000,100
