,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,amplitude error,separation,star1 flux,star2 flux
30,5,5,5,9.8,4.969806113548255,5.019711648753813,0.035202094717040736,0.03469298313517403,0.04352181489822191,4.800000000000001,1000,1000
31,5,5,5,9.8,5.035983951705218,4.947735336457463,0.031786296857983884,0.03162360705831288,0.039841526474248205,4.800000000000001,1000,1000
32,5,5,5,9.8,4.991440683162464,4.985203632051869,0.03191626754195091,0.03131716701881295,0.0393637838533864,4.800000000000001,1000,1000
33,5,5,5,9.8,4.990015068646221,4.987648597466632,0.03802334281507018,0.03762519944098239,0.04705677941028143,4.800000000000001,1000,1000
34,5,5,5,9.8,5.044268782741453,4.96516223218035,0.030617928195649655,0.03021035159805601,0.03750966257421742,4.800000000000001,1000,1000
35,5,5,5,9.8,5.04413202337117,5.071739476513392,0.028850395753942392,0.02863642656638539,0.0359508445906004,4.800000000000001,1000,1000
36,5,5,5,9.8,4.961312094567195,5.00532327642843,0.03265616434934805,0.03310241816614868,0.04092729611462378,4.800000000000001,1000,1000
37,5,5,5,9.8,4.95278480118598,5.024983687783385,0.03226829120331592,0.032125358273824026,0.039957592805188354,4.800000000000001,1000,1000
38,5,5,5,9.8,4.9921939481624635,4.984158312737524,0.031199513747993686,0.03056883161304669,0.03836905005864426,4.800000000000001,1000,1000
39,5,5,5,9.8,4.964966739826554,5.001057853593303,0.03296923127984914,0.03308435696245552,0.04132732116345797,4.800000000000001,1000,1000
40,5,5,5,9.8,4.968488629945267,5.019933901807553,0.03358477489082412,0.033714723101144525,0.04210197362229729,4.800000000000001,1000,1000
41,5,5,5,9.8,4.99586841283002,5.025843643671988,0.032487248278815405,0.03230343410835942,0.04050156550054327,4.800000000000001,1000,1000
42,5,5,5,9.8,5.069063605065154,4.9457654618316305,0.03376575345214022,0.03401558316727168,0.04271995258076796,4.800000000000001,1000,1000
43,5,5,5,9.8,4.969659173825466,4.945813139801612,0.032727965482921596,0.032679818558298906,0.041300121193527745,4.800000000000001,1000,1000
44,5,5,5,9.8,5.028369526137273,5.021396082284088,0.033437286282916964,0.03336019893360398,0.041703088480404084,4.800000000000001,1000,1000
45,5,5,5,9.8,4.9647594362175065,5.038635757982703,0.03170907303763806,0.03159965861499392,0.03938760040920848,4.800000000000001,1000,1000
46,5,5,5,9.8,4.989880874238829,5.01708648805663,0.03418805802074465,0.034001510388073156,0.04257200744694814,4.800000000000001,1000,1000
47,5,5,5,9.8,5.023647700362064,4.900969400451467,0.038233196315838255,0.03761540930773332,0.047341151166734846,4.800000000000001,1000,1000
48,5,5,5,9.8,5.013334880810828,5.030080081034976,0.03147569466529284,0.0314190943536376,0.03906918557231436,4.800000000000001,1000,1000
49,5,5,5,9.8,5.009910636267255,5.0063571770331405,0.03365141302916741,0.032931990055115434,0.04148116506907294,4.800000000000001,1000,1000
50,5,5,5,9.8,4.976428778438887,5.027233327338159,0.03481249841776476,0.034374402414132366,0.04372846585101781,4.800000000000001,1000,1000
51,5,5,5,9.8,5.06198450577924,5.0130803313958285,0.03527814888725499,0.034846417277475825,0.043582521562714194,4.800000000000001,1000,1000
52,5,5,5,9.8,4.912815711273537,4.911155294677729,0.03546722233932106,0.03519152748218434,0.04394942296527754,4.800000000000001,1000,1000
53,5,5,5,9.8,4.975901063103223,4.9500347042830635,0.03040248823075961,0.031021724366922514,0.03838881422746037,4.800000000000001,1000,1000
54,5,5,5,9.8,4.985401630593392,5.049153288678553,0.034218390322456126,0.034441917884667765,0.04297953418656681,4.800000000000001,1000,1000
55,5,5,5,9.8,4.997771179804202,4.992088519283191,0.033846420692881074,0.03388139049356339,0.0423620972154126,4.800000000000001,1000,1000
56,5,5,5,9.8,5.0102214477471225,4.993747997273524,0.032135634749172214,0.032014195137080356,0.03985217012230899,4.800000000000001,1000,1000
57,5,5,5,9.8,5.053750206432262,5.0843074474922485,0.031298635196007354,0.031370947129193534,0.03939989219626543,4.800000000000001,1000,1000
58,5,5,5,9.8,4.925612498721362,4.959379537180581,0.03394586966674794,0.033827307726709985,0.04261729720003307,4.800000000000001,1000,1000
59,5,5,5,9.8,5.029092440763636,5.031859901883156,0.0330154985262782,0.032674519754366554,0.04079467055402433,4.800000000000001,1000,1000
60,5,5,5,9.8,5.018428622049486,5.009573564620301,0.033260470572667074,0.03267028446558359,0.040737215781320286,4.800000000000001,1000,1000
61,5,5,5,9.8,4.9969121417862,5.026791675359045,0.0330158220753273,0.032863500809715444,0.04131406145721004,4.800000000000001,1000,1000
62,5,5,5,9.8,5.004440440429405,5.037880452696267,0.03274089647344492,0.03234965365443139,0.04051818969159569,4.800000000000001,1000,1000
63,5,5,5,9.8,5.061673107877324,4.9989458383045156,0.029443467208985913,0.028979258041285646,0.03645977474256929,4.800000000000001,1000,1000
64,5,5,5,9.8,4.997247163674002,4.91663375715258,0.0344555806961936,0.03459033300491527,0.04310109365954926,4.800000000000001,1000,1000
65,5,5,5,9.8,5.0262873784421185,4.990811199376267,0.03247882722607245,0.03181782587913484,0.04021050908332825,4.800000000000001,1000,1000
66,5,5,5,9.8,5.017669976180007,5.013441538340115,0.03034251978739648,0.029951340312939896,0.0374990874345972,4.800000000000001,1000,1000
67,5,5,5,9.8,5.022715553867299,4.987942449726082,0.037621279466953234,0.036948008279139744,0.04721840690891581,4.800000000000001,1000,1000
68,5,5,5,9.8,4.929369752862783,5.021470712887995,0.03477776464817162,0.0350637128053476,0.04371517959163326,4.800000000000001,1000,1000
69,5,5,5,9.8,4.988890142283517,5.016508502311015,0.03264373905361294,0.03238089820384153,0.04041207970507838,4.800000000000001,1000,1000
70,5,5,5,9.8,4.929978932021954,4.968205829690289,0.036441452689782335,0.036236863127574265,0.04516732437755966,4.800000000000001,1000,1000
71,5,5,5,9.8,4.97639380103021,5.017221660643962,0.027701405892283332,0.02759933477858355,0.03452155804254685,4.800000000000001,1000,1000
72,5,5,5,9.8,4.961230718499509,5.071599849625189,0.031203475658144453,0.031061838372177894,0.03906463797945647,4.800000000000001,1000,1000
73,5,5,5,9.8,4.977120720259887,4.980518645674475,0.031222945726350253,0.03081530445022664,0.038663981822933756,4.800000000000001,1000,1000
74,5,5,5,9.8,4.975624340054835,5.017568230859229,0.034305614607394966,0.034103405662413086,0.04260100391654343,4.800000000000001,1000,1000
75,5,5,5,9.8,4.907412259131595,5.009329934983897,0.032866098110351225,0.03293480551710726,0.041204814773542944,4.800000000000001,1000,1000
76,5,5,5,9.8,4.975527134054903,5.001947697999863,0.03607886967768226,0.036143093761385935,0.044785129897661966,4.800000000000001,1000,1000
77,5,5,5,9.8,4.99761729827209,4.960421765137143,0.03271943590784447,0.03242119160904504,0.041020725521191875,4.800000000000001,1000,1000
78,5,5,5,9.8,5.005996211500461,4.975821260113957,0.033431551866550266,0.03309270472919803,0.041055161096340644,4.800000000000001,1000,1000
79,5,5,5,9.8,4.983270630675941,4.94639990806843,0.03220228532299537,0.03251712358795272,0.040509929236867,4.800000000000001,1000,1000
80,5,5,5,9.8,4.915159991860392,4.99055795930101,0.030974881257511567,0.03067813036567069,0.03868234970476523,4.800000000000001,1000,1000
81,5,5,5,9.8,5.0439115344699,4.95072204918788,0.03292209123275223,0.032829696783919164,0.040943720219191154,4.800000000000001,1000,1000
82,5,5,5,9.8,5.024334254730954,4.989943809743659,0.032209670925187936,0.03174207848053288,0.03983239885142637,4.800000000000001,1000,1000
83,5,5,5,9.8,5.026092954041916,5.006582324826727,0.030766803885483755,0.03032745706675516,0.03792396906093006,4.800000000000001,1000,1000
84,5,5,5,9.8,4.982749022861665,5.043172277011259,0.031895712983486375,0.031696729640499674,0.03947231176380543,4.800000000000001,1000,1000
85,5,5,5,9.8,5.016671390516914,5.012021876876794,0.030483366300430952,0.02998856885627073,0.03781325459930447,4.800000000000001,1000,1000
86,5,5,5,9.8,5.008663309088596,5.020284081659914,0.028069429350756292,0.02781228590841936,0.0351476327498394,4.800000000000001,1000,1000
87,5,5,5,9.8,5.039521920845328,5.04008900774116,0.03387437546911849,0.03344546650343644,0.04175911409463385,4.800000000000001,1000,1000
88,5,5,5,9.8,4.943713525499968,4.980759290805576,0.03756615087841774,0.036807214776096525,0.04651691763011156,4.800000000000001,1000,1000
89,5,5,5,9.8,5.000888622125841,5.019902034201046,0.034659782661269525,0.03452542815353889,0.043222693740539275,4.800000000000001,1000,1000
90,5,5,5,9.8,5.022588569416094,5.041114670206647,0.03318469183511945,0.03314269955179263,0.04161946880658951,4.800000000000001,1000,1000
91,5,5,5,9.8,5.0243094729494615,5.034350521024687,0.02972128714890111,0.030078826188004677,0.037383419770118595,4.800000000000001,1000,1000
92,5,5,5,9.8,5.008321630117788,4.963594831358612,0.03547341401067624,0.03524609003406817,0.043593464043266576,4.800000000000001,1000,1000
93,5,5,5,9.8,5.035310009773398,4.980194752219964,0.031510560831723294,0.03147410340844051,0.0399142830642031,4.800000000000001,1000,1000
94,5,5,5,9.8,4.927707885252604,5.0144762874109245,0.03168119122460651,0.031227719297688816,0.03892771319306272,4.800000000000001,1000,1000
95,5,5,5,9.8,5.005695534653485,5.004412197490266,0.032576105904628457,0.032437382047887105,0.040445534159790526,4.800000000000001,1000,1000
96,5,5,5,9.8,4.923729712293208,4.93531941528127,0.03478848791663387,0.03430109220400315,0.043419416684882826,4.800000000000001,1000,1000
97,5,5,5,9.8,5.0713949077175275,5.011173285371873,0.03566951278007525,0.035200654235042865,0.044027536087353006,4.800000000000001,1000,1000
98,5,5,5,9.8,4.97783929596736,5.008343570700377,0.03262733681694393,0.032499423794660656,0.04043194120567783,4.800000000000001,1000,1000
99,5,5,5,9.8,4.961535072286682,5.029294075860565,0.034641288693125376,0.03421703643558341,0.042953705464053075,4.800000000000001,1000,1000
100,5,5,5,9.8,5.016325089862714,4.976487664262905,0.03339334741046262,0.03365565917538944,0.04201528561868685,4.800000000000001,1000,1000
101,5,5,5,9.8,4.996427867936894,5.028371964893637,0.03467757915192959,0.034665952376041274,0.043332859690307375,4.800000000000001,1000,1000
102,5,5,5,9.8,4.981855474741665,4.985502285668324,0.03360302577032397,0.033365689282418294,0.04204489587416581,4.800000000000001,1000,1000
103,5,5,5,9.8,5.045794822995236,4.966988866394894,0.03135529012296191,0.031446644223170825,0.03932026017511675,4.800000000000001,1000,1000
104,5,5,5,9.8,5.034207608225757,5.012339628610018,0.03150545970567808,0.031078721801003732,0.03895602392615604,4.800000000000001,1000,1000
105,5,5,5,9.8,4.983595425799024,4.957168675211821,0.033544151456079876,0.03337953771923204,0.04174292593847619,4.800000000000001,1000,1000
106,5,5,5,9.8,5.037065730934776,4.992393259807114,0.030572494635051933,0.0305634393422617,0.03755661712669475,4.800000000000001,1000,1000
107,5,5,5,9.8,5.017958867418299,5.051376196473341,0.03169462682908982,0.031931520507363885,0.03963938251692883,4.800000000000001,1000,1000
108,5,5,5,9.8,4.991956825130377,4.9962436429870225,0.03315789247732738,0.03298564280091746,0.041645743513666206,4.800000000000001,1000,1000
109,5,5,5,9.8,4.975944584765654,4.935280620129472,0.035581311540561475,0.035582605334878434,0.04459806114518788,4.800000000000001,1000,1000
110,5,5,5,9.8,5.026200009211845,4.959496423778862,0.03340616698446802,0.03340069308205058,0.041621414569712245,4.800000000000001,1000,1000
111,5,5,5,9.8,5.007915042155907,4.944885262390711,0.031635349353850685,0.03131153898842327,0.03949839158271192,4.800000000000001,1000,1000
112,5,5,5,9.8,4.980982090494094,4.986613309046634,0.029447811158097612,0.029232062027988285,0.03678224221860653,4.800000000000001,1000,1000
113,5,5,5,9.8,4.986401530841485,5.036615343800032,0.03700865415586147,0.03747770416154025,0.04622107101086495,4.800000000000001,1000,1000
114,5,5,5,9.8,5.010331569751567,4.949064187489183,0.03332996107617485,0.03306294310520571,0.04106650936456214,4.800000000000001,1000,1000
115,5,5,5,9.8,4.998884437582821,5.014971647425508,0.029574209190801143,0.029375729942292383,0.03707008871178671,4.800000000000001,1000,1000
116,5,5,5,9.8,5.018633040096594,4.975065402820608,0.035563999414270964,0.03501713682636534,0.043757438053306244,4.800000000000001,1000,1000
117,5,5,5,9.8,5.042892725643011,5.043510310997088,0.03424313938941192,0.03385672892666665,0.0421055100451905,4.800000000000001,1000,1000
118,5,5,5,9.8,5.045934078950191,4.998591997832773,0.03299024373525917,0.03266238980798841,0.0411198881984878,4.800000000000001,1000,1000
119,5,5,5,9.8,5.071165958530878,4.987659130665204,0.03333320681702949,0.032677722464412993,0.04071583656052019,4.800000000000001,1000,1000
120,5,5,5,9.8,5.00149336310143,4.999040854528429,0.03603701999134116,0.0358898692718568,0.04450888693334281,4.800000000000001,1000,1000
121,5,5,5,9.8,5.012376700637194,4.979809834768912,0.03268390870401129,0.03248225475734994,0.040103300701267025,4.800000000000001,1000,1000
122,5,5,5,9.8,5.053418305146065,5.010927395091296,0.03271746784408287,0.03202873736451062,0.04058250259710535,4.800000000000001,1000,1000
123,5,5,5,9.8,5.020267033755518,5.005026574347677,0.03408401344891306,0.033485183725275605,0.04201453307314217,4.800000000000001,1000,1000
124,5,5,5,9.8,5.028919401192097,4.9575255473514535,0.03331168526147711,0.03346326644408652,0.04181654907625701,4.800000000000001,1000,1000
125,5,5,5,9.8,4.95364327411702,4.991048179843239,0.03325744483472133,0.03316241912134033,0.04103750195751241,4.800000000000001,1000,1000
126,5,5,5,9.8,5.002363302546397,4.999642703219844,0.034188355457998316,0.034126472565855916,0.04266751768792486,4.800000000000001,1000,1000
127,5,5,5,9.8,5.046500198931319,4.958624158748905,0.03719825240636759,0.036788832544160766,0.04606711301136196,4.800000000000001,1000,1000
128,5,5,5,9.8,4.97325276658319,4.923543124790755,0.03475196334471587,0.033984250789632374,0.042814860162883585,4.800000000000001,1000,1000
129,5,5,5,9.8,5.0048707415311355,5.004530694614605,0.03393687319541998,0.033732587421541005,0.042144506526790006,4.800000000000001,1000,1000
130,5,5,5,9.8,5.015019853553077,4.975530291088978,0.03218989028525326,0.03208794347819107,0.04010398284609875,4.800000000000001,1000,1000
131,5,5,5,9.8,4.9464936768153525,4.962377705552561,0.03256701614484278,0.03257175405286541,0.04075345284404769,4.800000000000001,1000,1000
132,5,5,5,9.8,5.058495307412397,4.939057339740336,0.038987986948475946,0.03851252635138666,0.048428580026017055,4.800000000000001,1000,1000
133,5,5,5,9.8,5.054510526701813,5.002140535116451,0.03381698550608684,0.033776821365343664,0.042083945084657556,4.800000000000001,1000,1000
134,5,5,5,9.8,5.062094994357811,4.985615186691336,0.034099237124806885,0.03388022411249671,0.04289376452046651,4.800000000000001,1000,1000
135,5,5,5,9.8,5.021647312364783,5.012722576949783,0.03248873968302433,0.0324631514631908,0.04060610066431089,4.800000000000001,1000,1000
136,5,5,5,9.8,5.062656142723828,4.976013265565568,0.03474169916608179,0.0345050361943748,0.04294498472440956,4.800000000000001,1000,1000
137,5,5,5,9.8,5.006912460690802,5.0145753033254294,0.03704240054848906,0.036652922411521294,0.045694875996657995,4.800000000000001,1000,1000
138,5,5,5,9.8,4.973797016045549,5.011454593055039,0.0332844767140241,0.033165052311155296,0.040964202642824236,4.800000000000001,1000,1000
139,5,5,5,9.8,5.04008324512116,5.016427876444416,0.03244405928973145,0.032158448725556725,0.04042744398143776,4.800000000000001,1000,1000
140,5,5,5,9.8,5.035688608960839,5.021131542670072,0.0280869239131722,0.028104038154870344,0.03508652957844587,4.800000000000001,1000,1000
141,5,5,5,9.8,4.994158725392832,4.975202285952534,0.03184513638675415,0.03121958827439813,0.03920172739418975,4.800000000000001,1000,1000
142,5,5,5,9.8,5.049480833627344,5.0012682775056705,0.03325288596218132,0.032885785275305064,0.04124690111204798,4.800000000000001,1000,1000
143,5,5,5,9.8,4.986056756412763,4.973663158271635,0.037089228775774086,0.036927759483468645,0.04605485891298676,4.800000000000001,1000,1000
144,5,5,5,9.8,4.9799781374858085,4.982695119185152,0.03210508459019636,0.03179560292930764,0.03993903834600397,4.800000000000001,1000,1000
145,5,5,5,9.8,4.979709923359939,4.963238470177096,0.0299625753990491,0.030267974676587577,0.03761001628562111,4.800000000000001,1000,1000
146,5,5,5,9.8,5.0362053837382845,4.987177492519556,0.03318449269112748,0.03254618533227492,0.04092321123014687,4.800000000000001,1000,1000
147,5,5,5,9.8,5.003610799058798,5.0021588391274365,0.035571237575891534,0.03513124388285473,0.044247502188145424,4.800000000000001,1000,1000
148,5,5,5,9.8,5.0029813248828,5.031103903637918,0.034321316155651066,0.03385664280054834,0.04234059728253514,4.800000000000001,1000,1000
149,5,5,5,9.8,4.983875388086404,4.951159364262049,0.03130560468727149,0.031251840851673096,0.038842342321034076,4.800000000000001,1000,1000
150,5,5,5,9.8,5.011081537325465,5.042486526444053,0.03183001632002504,0.0318552539682405,0.039702192082773945,4.800000000000001,1000,1000
151,5,5,5,9.8,4.938942689829057,4.982921874888751,0.030366748938013215,0.029875240600240067,0.037647139133328233,4.800000000000001,1000,1000
152,5,5,5,9.8,4.9649844029673025,5.048431602178445,0.03248545597531663,0.0325405263168547,0.04032906037356514,4.800000000000001,1000,1000
153,5,5,5,9.8,5.009078088679534,4.982428354151959,0.03185638201574808,0.03189722384632128,0.0394352043904391,4.800000000000001,1000,1000
154,5,5,5,9.8,4.9858656838491795,4.980046219364909,0.03148188968365758,0.03140174458591862,0.03904410067140588,4.800000000000001,1000,1000
155,5,5,5,9.8,5.061755565771491,4.9920645110823365,0.031097010157928436,0.030736434117211026,0.03860556441838926,4.800000000000001,1000,1000
156,5,5,5,9.8,5.04752907057809,4.989712759826603,0.03128230810189433,0.03135395462105517,0.03906957393234651,4.800000000000001,1000,1000
157,5,5,5,9.8,4.996073244815213,5.001796980394192,0.03391298712788066,0.03339131058058695,0.041643432255162656,4.800000000000001,1000,1000
158,5,5,5,9.8,4.9853073950744,5.004971341547418,0.03134982964411535,0.030862227061747065,0.03895465790463546,4.800000000000001,1000,1000
159,5,5,5,9.8,4.975578391683399,4.972176620246506,0.036289034511910886,0.03648609688056671,0.04642916419543574,4.800000000000001,1000,1000
160,5,5,5,9.8,5.016528952464423,4.994675466712892,0.03707965199501896,0.03737204497593445,0.046580277487322554,4.800000000000001,1000,1000
161,5,5,5,9.8,4.980967427256854,4.970549953901968,0.03174486514657056,0.03175900146603951,0.03949397535977211,4.800000000000001,1000,1000
162,5,5,5,9.8,4.971295283297482,4.989474033777427,0.031593120425399274,0.03131347482632477,0.039357792764761194,4.800000000000001,1000,1000
163,5,5,5,9.8,4.944778352396945,5.015731826223416,0.034182773261106095,0.03397370359682717,0.042728532002580005,4.800000000000001,1000,1000
164,5,5,5,9.8,5.006381034549169,5.007712077753624,0.034884438293895634,0.034985958775032605,0.0436338566365897,4.800000000000001,1000,1000
165,5,5,5,9.8,5.057071518092019,4.951912922968966,0.033005409548566005,0.033255888330962546,0.0414601559666688,4.800000000000001,1000,1000
166,5,5,5,9.8,4.981803555354237,4.977238018390754,0.033010530127147046,0.03301859560988967,0.041079038975774196,4.800000000000001,1000,1000
167,5,5,5,9.8,4.980391111310238,5.036120675581095,0.03593227304051578,0.03580858126931608,0.04491200417971659,4.800000000000001,1000,1000
168,5,5,5,9.8,5.001847139109403,4.981042908497136,0.03142288971526356,0.031201568725473004,0.03905261364634085,4.800000000000001,1000,1000
169,5,5,5,9.8,5.058071055212668,4.9904624853443815,0.032188190474088385,0.0314415119416996,0.03987722290979923,4.800000000000001,1000,1000
170,5,5,5,9.8,4.964179126824383,5.007968289748882,0.033567266997360304,0.03321958847144707,0.04158868856702099,4.800000000000001,1000,1000
171,5,5,5,9.8,5.038319977990955,5.01670847057261,0.036409380249463524,0.036405968371232104,0.04546318858139659,4.800000000000001,1000,1000
172,5,5,5,9.8,4.959334374824306,5.022262282275069,0.03577896931390817,0.03607052096676264,0.045109259048834914,4.800000000000001,1000,1000
173,5,5,5,9.8,5.020958334626427,5.044804765143849,0.03141641526367136,0.03128043170432218,0.038659716388318506,4.800000000000001,1000,1000
174,5,5,5,9.8,4.952679470377931,5.027856074366825,0.032197350981476844,0.032279174466006054,0.040148975930612375,4.800000000000001,1000,1000
175,5,5,5,9.8,4.961935752080448,4.961804842069819,0.029127959356776166,0.02900989665739397,0.0357183184073829,4.800000000000001,1000,1000
176,5,5,5,9.8,4.974511764557092,4.988779994791104,0.03321579975014634,0.032711487205462325,0.041232924135451654,4.800000000000001,1000,1000
177,5,5,5,9.8,5.016977535765892,4.969367910291373,0.03454709087657642,0.03390759294089013,0.04231323762313639,4.800000000000001,1000,1000
178,5,5,5,9.8,5.042960822741928,4.970843141116112,0.03144559259146386,0.03160838832680661,0.03971760703309614,4.800000000000001,1000,1000
179,5,5,5,9.8,5.069484681066077,5.002064383845055,0.026784942787434138,0.02678655365611765,0.033687381352989355,4.800000000000001,1000,1000
180,5,5,5,9.8,5.081399934346519,5.088334132855602,0.034680889013865276,0.03458647918227971,0.043257562159337924,4.800000000000001,1000,1000
181,5,5,5,9.8,5.016000775762963,5.005064078696176,0.037871870255473984,0.03780473692049715,0.04839943273555367,4.800000000000001,1000,1000
182,5,5,5,9.8,5.0022086761186415,5.001319986355612,0.0322011436766141,0.03174134253058517,0.03960868961755331,4.800000000000001,1000,1000
183,5,5,5,9.8,5.031031879054211,5.0727439349229035,0.03188173452879282,0.03163638589074236,0.03958420033015368,4.800000000000001,1000,1000
184,5,5,5,9.8,4.983939439534387,4.966898817681832,0.034327151181496054,0.034003069219060586,0.04245623570497176,4.800000000000001,1000,1000
185,5,5,5,9.8,5.034282801886387,4.94827293280083,0.031209652833850157,0.03111158281288717,0.03883062467022694,4.800000000000001,1000,1000
186,5,5,5,9.8,5.020100385242518,4.910809151850223,0.032075947365120205,0.03197509039564743,0.03994950487015172,4.800000000000001,1000,1000
187,5,5,5,9.8,4.9852754869762945,5.003518098975138,0.03758102326334768,0.03688113140454527,0.04611280195411354,4.800000000000001,1000,1000
188,5,5,5,9.8,4.961757641792622,5.050985218675866,0.03221054639804793,0.03197232309024126,0.040004868876777885,4.800000000000001,1000,1000
189,5,5,5,9.8,4.947023865719615,4.997347730527575,0.033616706949560336,0.03347807233010662,0.04192892686948352,4.800000000000001,1000,1000
190,5,5,5,9.8,4.948956439285133,5.01195169908113,0.031594508242171984,0.031529896615087184,0.03966585432936277,4.800000000000001,1000,1000
191,5,5,5,9.8,5.064505345249498,5.008621502716882,0.030862996007229367,0.03033898859072295,0.03807233515539395,4.800000000000001,1000,1000
192,5,5,5,9.8,5.014426329433281,5.000402703166345,0.03729219383266712,0.03723384715101117,0.04636243099156317,4.800000000000001,1000,1000
193,5,5,5,9.8,4.947386033993598,4.991907706619687,0.03282245973482301,0.03260217902140855,0.04098032607237761,4.800000000000001,1000,1000
194,5,5,5,9.8,5.054192722984311,5.011036733894084,0.03136412112477644,0.03103238032191886,0.03865161913762092,4.800000000000001,1000,1000
195,5,5,5,9.8,5.024269926435159,5.011067648754939,0.032568038791994054,0.03244129217532204,0.04090396537607061,4.800000000000001,1000,1000
196,5,5,5,9.8,5.039114663718052,4.932182189722104,0.029645541913678956,0.029682764366349524,0.037021835238337866,4.800000000000001,1000,1000
197,5,5,5,9.8,5.001013594242707,4.962677724271491,0.03440682416337582,0.03417949537368991,0.04270366138646502,4.800000000000001,1000,1000
198,5,5,5,9.8,5.004522219901649,5.020546572149223,0.03296097398096429,0.032816134175060706,0.04113194465444848,4.800000000000001,1000,1000
199,5,5,5,9.8,5.04142631939878,4.997285570557758,0.03488388930467309,0.034495329651904647,0.04377633074580629,4.800000000000001,1000,1000
