,real x,real y,x fit,y fit,amplitude error percent,x stderr,y stderr,star flux,variability percentage
43,5,5,5.00038985666842,4.970972459096261,0.03994188206481187,0.03374292656977398,0.03415681930120639,1000,0.038
44,5,5,4.971453064510375,5.017732007816109,0.03390766847648894,0.02890666824576033,0.02887191523160521,1000,0.038
45,5,5,4.984739100464482,4.973909586782088,0.03768535925782146,0.03255930291775387,0.03194382820106987,1000,0.038
46,5,5,4.994175735983238,5.005211757553248,0.03915796993252252,0.03332330742547831,0.033188490524353395,1000,0.038
47,5,5,4.99944875583523,5.005786672807936,0.03564091072544544,0.03022367965678759,0.03032600229092666,1000,0.038
48,5,5,5.030309021124247,5.043317372012846,0.03540390928090488,0.030031955864732413,0.03005287972491835,1000,0.038
49,5,5,4.983319319950232,4.985071349614514,0.03911271925579655,0.0336431766240283,0.03378157614775644,1000,0.038
50,5,5,4.998756025747926,5.022285034078173,0.037761981498262355,0.03256006638555554,0.03267959718403086,1000,0.038
51,5,5,4.975085179860144,5.011774183127949,0.03504484986354927,0.030943862258270984,0.03132963786694929,1000,0.038
52,5,5,4.979888974215882,4.9741038311079775,0.03476788719173081,0.030251362856307758,0.029951597285163816,1000,0.038
53,5,5,4.9540723700296,5.025902165310307,0.035752470145964256,0.030525652430874205,0.03023735325142637,1000,0.038
54,5,5,4.986590179610781,4.995969686890033,0.035885272603602976,0.03048160830025269,0.03014819725676588,1000,0.038
55,5,5,4.9956519722679,5.039947737411657,0.03627602912161714,0.032119107679772885,0.031947703960493394,1000,0.038
56,5,5,4.932633681840306,4.989953454781427,0.03564539695972052,0.031006227440000117,0.030703695896429947,1000,0.038
57,5,5,5.006084799504886,5.009510205364915,0.03269349094683998,0.028947264464483133,0.028721593902061294,1000,0.038
58,5,5,4.963793658680191,5.032445907296162,0.03564646500080645,0.030681609539731425,0.03042171059592842,1000,0.038
59,5,5,5.015219724673911,5.0017541953608,0.031752187333623436,0.027512445881480507,0.02748588861072215,1000,0.038
60,5,5,4.985190582996547,4.956872732734724,0.033882989310564916,0.029878786480150108,0.030243079702702787,1000,0.038
61,5,5,5.012686535165707,5.01645725814494,0.03606635288866504,0.03037314780835912,0.030048105072104512,1000,0.038
62,5,5,4.9881423601584975,4.948987427563291,0.035278424818970276,0.029970343117111803,0.029905468046027363,1000,0.038
63,5,5,4.978943299396103,4.999350734571666,0.035626649569695745,0.030650576826705963,0.03065423510222839,1000,0.038
64,5,5,5.044509425504143,5.047010673773197,0.03478066861130471,0.030513294211491435,0.02999397719366399,1000,0.038
65,5,5,4.966622812105384,5.0304682565206935,0.03608959971029117,0.03165235505607519,0.03191891976868885,1000,0.038
66,5,5,5.052391465275353,4.974299908202074,0.03777092490262602,0.031625858973697844,0.03146837571944518,1000,0.038
67,5,5,5.055679356465626,5.0267504943551735,0.03704115286995088,0.03188879252504116,0.032288222428811034,1000,0.038
68,5,5,4.9853640866502555,4.983977261793356,0.03336946943740072,0.029265781693284244,0.029186786305223013,1000,0.038
69,5,5,4.965030197087365,4.995712121407962,0.03456138374092327,0.02965306792290332,0.029791894592790708,1000,0.038
70,5,5,5.005720037228137,4.94181083715747,0.03568354104205888,0.030537705246153627,0.031014346928377505,1000,0.038
71,5,5,4.9906128546294175,4.988292562249504,0.035829146869332765,0.030449768465912387,0.03049255502502317,1000,0.038
72,5,5,4.928741706275504,5.009245191682106,0.03373272130798443,0.028323346592829673,0.028074977750478642,1000,0.038
73,5,5,4.9732051872858865,5.020417332781216,0.03560222817590753,0.030354022622724956,0.03054452530543969,1000,0.038
74,5,5,5.039416891331511,4.987290110574567,0.03809441026406294,0.0322377868924164,0.032423559646407814,1000,0.038
75,5,5,5.028469079256129,4.960509126068163,0.034883561644185754,0.02829749031973128,0.02880402532189696,1000,0.038
76,5,5,5.023804311370967,4.999829602170636,0.03734974593371075,0.03230695463622333,0.03203195421046364,1000,0.038
77,5,5,5.030232606743505,5.057647448816864,0.03618365802738666,0.03174498604858644,0.032058078177256324,1000,0.038
78,5,5,4.977127777449515,5.007647794220446,0.03518688573267459,0.030639529883464616,0.03049920761222368,1000,0.038
79,5,5,5.042078493513042,4.991093788765106,0.03515123995968744,0.02981906186298866,0.02987907242023276,1000,0.038
80,5,5,4.959382733004367,5.054745528551561,0.03514313757346393,0.029709191166958634,0.029923040837570674,1000,0.038
81,5,5,4.957839872947649,5.076893321600852,0.038341608984130464,0.03323038360457022,0.03355233498937922,1000,0.038
82,5,5,4.992010198456207,4.947903488502693,0.03407066567846643,0.030058861452850624,0.029781115214479025,1000,0.038
83,5,5,5.021057034505132,4.982268462026268,0.03939266402579435,0.03414111143160302,0.03390192972595994,1000,0.038
84,5,5,5.025062703073147,4.98506867186891,0.03268071307695731,0.028481297064085757,0.02838701774953067,1000,0.038
85,5,5,4.973586153921226,4.998097986448721,0.038521112433485875,0.03330002207304479,0.033284439593966264,1000,0.038
86,5,5,5.0009316429966,4.953713153458156,0.037637151607674675,0.03329210109182327,0.03354411841922862,1000,0.038
87,5,5,5.0200627235919875,5.00381965078304,0.03444604381212754,0.030235102894530345,0.030430986026616022,1000,0.038
88,5,5,4.930487429145699,5.048968576879534,0.03968534645281199,0.033206725002057756,0.03374905791817884,1000,0.038
89,5,5,4.964875173423687,5.061029307333927,0.03544815763688376,0.029727083362391868,0.029510767109378406,1000,0.038
90,5,5,4.9985823879244515,5.036475693856788,0.03474692395981297,0.02986959505566075,0.03005253528327018,1000,0.038
91,5,5,4.956756863720542,4.925626484581924,0.037276210761496446,0.03176054320268067,0.03232429046243991,1000,0.038
92,5,5,4.988938108161545,5.004833929288474,0.03696923685410856,0.030812398266866197,0.030887334027850377,1000,0.038
93,5,5,5.034307438734371,5.002184816557494,0.03757418801302851,0.03134546707143013,0.03166643678196413,1000,0.038
94,5,5,5.0225678529336095,5.069458745039999,0.03738931082005958,0.03282109107574747,0.032784708047455285,1000,0.038
95,5,5,4.999845351522889,4.959044693158871,0.03686148654019324,0.03174836395927707,0.03189527938523628,1000,0.038
96,5,5,5.000239160407638,5.030501764034809,0.03565873505238452,0.030245840633938065,0.03033014065358035,1000,0.038
97,5,5,4.946254220903285,5.020955871840697,0.03360794125411422,0.02894511163530392,0.028898937400092656,1000,0.038
98,5,5,5.0183620124472474,5.038731455763023,0.03635063572239617,0.03048420734534153,0.03097503282094741,1000,0.038
99,5,5,5.02949189238081,5.065483466783428,0.03868760815656508,0.03227084332064555,0.032875929276170925,1000,0.038
100,5,5,4.959851985605014,4.985350040830704,0.03845273553289485,0.03369244246849504,0.03360023720600231,1000,0.034999999999999996
101,5,5,4.999889346494751,5.040478249305362,0.03912030433597496,0.03391524076541819,0.033399347367083096,1000,0.034999999999999996
102,5,5,5.023309195452717,4.967421965894386,0.0387758503279808,0.03410821687702508,0.03409707165062305,1000,0.034999999999999996
103,5,5,5.004735546205547,4.9922772145626375,0.039888552065876624,0.03494255452113007,0.03496574391196114,1000,0.034999999999999996
104,5,5,5.000453268570616,5.002357840185938,0.03755363331659095,0.032602738841495435,0.031970895653929465,1000,0.034999999999999996
105,5,5,5.01263102783191,4.971610932693539,0.04092192979850244,0.0351776711029974,0.03555202957958191,1000,0.034999999999999996
106,5,5,5.005019455139139,5.027798250661088,0.03877202242248328,0.03341308086894987,0.033435788311014604,1000,0.034999999999999996
107,5,5,4.993479947399388,5.040840330208995,0.03749999010535239,0.032241849284783526,0.03236804723603351,1000,0.034999999999999996
108,5,5,5.041968251760584,5.056598216517496,0.03843112856398738,0.0335104202063292,0.03373177051147381,1000,0.034999999999999996
109,5,5,4.994882437234823,4.975873485858205,0.042294822795988445,0.035776315609074606,0.036062486802128806,1000,0.034999999999999996
110,5,5,5.026012856875973,5.063184829022281,0.04166178368458584,0.035791913477697494,0.036400423140936194,1000,0.034999999999999996
111,5,5,4.993055736953002,4.993339016969753,0.035066681779263156,0.029702654640583817,0.029500673031943033,1000,0.034999999999999996
112,5,5,4.972467828682349,4.956972720865781,0.048374182660561885,0.03861946502168821,0.038708007696148225,1000,0.034999999999999996
113,5,5,4.977510705701722,5.020927298911004,0.043193766131648687,0.03771185233069421,0.037509342766958276,1000,0.034999999999999996
114,5,5,5.026510865441886,5.009734826158987,0.040147859817236335,0.035542833076987516,0.035634620267499445,1000,0.034999999999999996
115,5,5,4.998214297774487,5.019623588786898,0.04014045383392615,0.03357347122888574,0.033121859134993686,1000,0.034999999999999996
116,5,5,5.050408396046742,5.020532056914401,0.03999395220458364,0.035738650763071596,0.036097070216690855,1000,0.034999999999999996
117,5,5,5.014647431015319,5.031554337520847,0.03650671100082093,0.03164519295919881,0.031411429256751194,1000,0.034999999999999996
118,5,5,5.009402005603075,4.952741316883172,0.03787026504102234,0.03297977592617794,0.03272239220553636,1000,0.034999999999999996
119,5,5,5.04301787767585,5.00834560733351,0.03840378362733552,0.03311945654127524,0.0326964672931601,1000,0.034999999999999996
120,5,5,5.006617693057265,5.013313634079927,0.0406792039173269,0.03510479506614645,0.034798170910687855,1000,0.034999999999999996
121,5,5,5.015356999474734,5.044296367411245,0.03668201656212552,0.03264900403674497,0.0324944115841106,1000,0.034999999999999996
122,5,5,4.955181927465208,4.882230597856993,0.04289000720445952,0.03615908213041683,0.03682190904762736,1000,0.034999999999999996
123,5,5,4.9493227395154715,5.017713616606545,0.03489581621678878,0.030912804960186432,0.030564905255501422,1000,0.034999999999999996
124,5,5,4.990102882082639,4.979899984297063,0.03785309027661438,0.032781733058065365,0.03281332125699426,1000,0.034999999999999996
125,5,5,4.97310917835549,5.031251355266936,0.04374224226303075,0.03642888239434273,0.03656939792508745,1000,0.034999999999999996
126,5,5,5.014832258637879,4.9647140717396505,0.03699573873023729,0.03182595032781917,0.03171524134110553,1000,0.034999999999999996
127,5,5,4.974940491671155,4.907247091368659,0.0386959174029934,0.0328493260215067,0.03338361009337223,1000,0.034999999999999996
128,5,5,4.981048732645354,4.94871497545999,0.03721609636670535,0.03221520706016013,0.03285418895350484,1000,0.034999999999999996
129,5,5,4.9447357002576275,4.995074625917723,0.040628719824756174,0.03380058868409449,0.03386971352754568,1000,0.034999999999999996
130,5,5,5.005335820243124,4.9870541741078735,0.03512530231544993,0.03023025440954399,0.029921208593770357,1000,0.034999999999999996
131,5,5,4.9768910008735405,4.994589475527565,0.03729172858615518,0.0319774239166345,0.03243443196496884,1000,0.034999999999999996
132,5,5,5.0262606175794255,5.038102996231925,0.041780810130315656,0.035343874162780044,0.03509376224701845,1000,0.034999999999999996
133,5,5,5.0507885234297865,5.033276261583746,0.034097426660918986,0.02896658094255296,0.028903838311220415,1000,0.034999999999999996
134,5,5,4.993251816572957,4.991424127472564,0.040405264191630104,0.034855319924423596,0.03451974330439668,1000,0.034999999999999996
135,5,5,4.9899723833393415,4.975907825228272,0.03888743843514985,0.03368219434549546,0.03355184896957243,1000,0.034999999999999996
136,5,5,5.022316933169232,4.9830848712155005,0.03445197676751951,0.029811953840788885,0.029504094514546757,1000,0.034999999999999996
137,5,5,5.03928584010872,5.056565020118568,0.040256115319954766,0.034125347842719055,0.03439033116339284,1000,0.034999999999999996
138,5,5,4.988024229402688,4.941799950711084,0.03493408924287911,0.03066019513412678,0.030642471924480906,1000,0.034999999999999996
139,5,5,5.073272051250844,4.985670684334197,0.04008038468210958,0.033721555497699854,0.033941792453005104,1000,0.034999999999999996
140,5,5,5.023936738081008,4.99130075505096,0.03946733654014854,0.033090665477077674,0.03328079201472536,1000,0.034999999999999996
141,5,5,4.971075470441379,5.012407552168465,0.03474975776601422,0.03043742150823179,0.03037883538864911,1000,0.034999999999999996
142,5,5,5.082533673410724,4.939997359314802,0.040135035140401266,0.034638798678417355,0.03445372615878642,1000,0.034999999999999996
143,5,5,4.975986001109776,4.985149246999902,0.03875141639807494,0.03347265454419097,0.03359390634542976,1000,0.034999999999999996
144,5,5,4.998252770296934,4.9968231768996745,0.03987481531305914,0.03455359791619671,0.035045984079476206,1000,0.034999999999999996
145,5,5,5.036805332564088,5.022382329148679,0.040275809224977206,0.03465940687528545,0.03520850795281534,1000,0.034999999999999996
146,5,5,4.982438756610257,4.980295261656538,0.03877238662835858,0.032814267388628374,0.03250357727276233,1000,0.034999999999999996
147,5,5,5.042989002690811,5.020028528831103,0.035768009608929,0.031615979454707205,0.031436453857915256,1000,0.034999999999999996
148,5,5,4.928467019161336,4.969227059634463,0.036177124084380737,0.031498088929718976,0.031043979407916155,1000,0.034999999999999996
149,5,5,5.031051122534197,4.984889178128005,0.04055128785482306,0.03399416103398054,0.03447185919339226,1000,0.034999999999999996
150,5,5,4.974532344988723,4.995099605153065,0.03726313454906558,0.032725331194017056,0.03280165451871876,1000,0.034999999999999996
151,5,5,5.019636022282945,4.952962751734978,0.03515154572554072,0.02915235365151785,0.029820317662505435,1000,0.034999999999999996
152,5,5,4.97532654797678,5.007878883086399,0.04042698614804685,0.03444117483534023,0.0342123737937146,1000,0.034999999999999996
153,5,5,4.941982647881222,4.950944036068648,0.038782573999510975,0.033091352450089206,0.0330447922889065,1000,0.034999999999999996
154,5,5,5.021172452946679,5.000302719077587,0.03992630018395597,0.03408314118357131,0.034078327024140355,1000,0.034999999999999996
155,5,5,4.95936723286559,4.990213679203638,0.03514605662097764,0.03158411898094799,0.03127241414333895,1000,0.034999999999999996
156,5,5,5.038037902200059,4.998840302800348,0.03679723169339442,0.031105106091861148,0.031231864863166578,1000,0.034999999999999996
157,5,5,4.969854955387653,5.034515114530053,0.03645047408776754,0.031073825361991766,0.03132800097350397,1000,0.034999999999999996
158,5,5,5.015018901337239,4.977569063491475,0.03657330363944838,0.03156406838194046,0.03147667812051271,1000,0.034999999999999996
159,5,5,5.001138082710112,5.090841343555363,0.03956271268060318,0.033864545224613296,0.033536025269142254,1000,0.034999999999999996
160,5,5,5.00518121625933,5.039858184652437,0.03923189901505082,0.033865216027633066,0.03373676245690518,1000,0.034999999999999996
161,5,5,5.034421922066566,5.021057109075646,0.039111735358580764,0.03478963938223263,0.034690884642078514,1000,0.034999999999999996
162,5,5,4.966337840280691,5.039590378622578,0.036304226964733906,0.03294877953404358,0.0328419847621359,1000,0.034999999999999996
163,5,5,4.9643039242533,5.000214598476739,0.0369202415478567,0.031338807521372636,0.031483750596204355,1000,0.034999999999999996
164,5,5,5.039628670293943,4.99008701201196,0.0399236841613455,0.03305919816948637,0.03291446754513163,1000,0.034999999999999996
165,5,5,5.0012928254675515,5.004003428943862,0.03745224132940158,0.03368742935576191,0.03341795134522023,1000,0.034999999999999996
166,5,5,4.984188275401918,5.033996276116478,0.0413027713618141,0.03519740230047347,0.035039465028364115,1000,0.034999999999999996
167,5,5,4.972549296461582,4.994340458731547,0.04031094002416765,0.03334516999913552,0.033326660672020725,1000,0.034999999999999996
168,5,5,4.975606518832684,4.976692622337102,0.03553081162393633,0.031443921651914286,0.030526651018862514,1000,0.034999999999999996
169,5,5,5.0446912934684205,5.010332127131616,0.04267383148799265,0.03616417712599888,0.036683287258725994,1000,0.034999999999999996
170,5,5,4.967215872849103,4.935495612253661,0.0370089529617819,0.031606703787732164,0.031647736288252556,1000,0.034999999999999996
171,5,5,4.998516519166308,4.972470820707866,0.03581598949718756,0.031681037036934416,0.031189776663685387,1000,0.034999999999999996
172,5,5,5.031558106392962,4.978015462599684,0.042565518477433575,0.037088210118241705,0.03649764860427667,1000,0.034999999999999996
173,5,5,5.03321581764314,5.055582325228744,0.03889474539623816,0.03224473103294128,0.03237863383414926,1000,0.034999999999999996
174,5,5,5.022647541704674,4.988281776476285,0.037514463221934795,0.031251965241000323,0.030795989922841004,1000,0.034999999999999996
175,5,5,5.003028186963055,5.0169694928661235,0.03583858241131804,0.02991660806015345,0.030098623081669457,1000,0.034999999999999996
176,5,5,5.037873935012137,5.020080572981048,0.043218419031412984,0.03736033551992356,0.03726414296849775,1000,0.034999999999999996
177,5,5,4.988068869650755,4.9595227684648115,0.03637456580835513,0.03141099378263685,0.031716636780099824,1000,0.034999999999999996
178,5,5,5.001415486853607,5.00292666557429,0.041018658026186025,0.03479786334238078,0.034664336270792975,1000,0.034999999999999996
179,5,5,5.014077485876493,5.004188131192036,0.0391830604785211,0.0338339653972763,0.03318942508468058,1000,0.034999999999999996
180,5,5,4.951533009985238,5.0100247566451035,0.03980928683589629,0.034021006268783696,0.03406436387159389,1000,0.034999999999999996
181,5,5,5.019409758535729,4.980630884045222,0.03167038724899972,0.027439053335840787,0.027704467291682557,1000,0.034999999999999996
182,5,5,5.065324527297787,5.016697970626291,0.03876965435395938,0.03393721797015913,0.03403951001978061,1000,0.034999999999999996
183,5,5,4.990840707623358,5.018127254514513,0.035289209613841806,0.03048753665679141,0.03065878475338163,1000,0.034999999999999996
184,5,5,5.032065235717548,4.973176833593058,0.04087137132905419,0.034174837505646614,0.034225799876344595,1000,0.034999999999999996
185,5,5,4.974785650375291,5.03318322550481,0.038306709721489814,0.0331090234981192,0.03318224009445131,1000,0.034999999999999996
186,5,5,4.970036596456736,4.962686450356799,0.03685045834600437,0.031755554271943695,0.031737299927339126,1000,0.034999999999999996
187,5,5,4.921964313805691,5.0270371942021805,0.040621585417700806,0.035280407973402504,0.035045132233522625,1000,0.034999999999999996
188,5,5,5.016567616011273,5.001416778332528,0.037536016520220226,0.03263442476885434,0.03267010454562321,1000,0.034999999999999996
189,5,5,4.954374989905728,4.999289979726856,0.03945956122906443,0.033667586087345165,0.03340162318472377,1000,0.034999999999999996
190,5,5,4.984967335912479,4.981767163302532,0.0377298721712259,0.032678186492722944,0.03254149867327289,1000,0.034999999999999996
191,5,5,4.984084370762218,5.013487882002111,0.0391717740869373,0.034254823412257676,0.034605575641906805,1000,0.034999999999999996
192,5,5,5.022770237514358,5.037774617050716,0.03856292277652805,0.03297397159075436,0.03290418433609735,1000,0.034999999999999996
193,5,5,5.0151414768235245,4.981810281658736,0.036254785244295824,0.03198302570306983,0.031858255057661995,1000,0.034999999999999996
194,5,5,4.93797535976632,4.991341578633506,0.036898659068612456,0.032247309661780486,0.03216359004946209,1000,0.034999999999999996
195,5,5,4.995275152678292,4.966495197161182,0.039471836512375215,0.033013562638326215,0.032523403699274325,1000,0.034999999999999996
196,5,5,5.014427536686464,5.000768770442698,0.03834402616498162,0.033122004870943945,0.03348472076226899,1000,0.034999999999999996
197,5,5,4.99941240282424,4.987669400130194,0.03581031714972459,0.03172562085808108,0.031560789985387284,1000,0.034999999999999996
198,5,5,5.0395517787148485,4.991871384270794,0.04193150070716585,0.03733006547495142,0.03748077062312988,1000,0.034999999999999996
199,5,5,5.0394253054164935,4.980695171225766,0.04173700353362695,0.03583422407664677,0.035834235721996247,1000,0.034999999999999996
200,5,5,5.054869153979797,5.014365096309527,0.03751833120529826,0.03193357364729361,0.032264572405386514,1000,0.032
201,5,5,5.002180271892654,4.974232161967838,0.04065597072086761,0.03484336319415981,0.0349545596199059,1000,0.032
202,5,5,5.050106746594259,4.967367003200557,0.04005373320071164,0.03428389417939492,0.03394254317818049,1000,0.032
203,5,5,5.024004409105027,5.038291744951501,0.041126128744778945,0.036165898914588095,0.035786403416148166,1000,0.032
204,5,5,5.036991416297596,5.01000229776659,0.04089379311882001,0.0355885308899229,0.0361789343519796,1000,0.032
205,5,5,5.021880604267637,5.009324961959685,0.03817863504493683,0.03233803713600117,0.03230427529530561,1000,0.032
206,5,5,5.045984590836021,4.970769582256944,0.04120074449141693,0.035877441866784855,0.03596701667733368,1000,0.032
207,5,5,5.029885116294392,4.975270213436462,0.04260312144283012,0.03671652274849996,0.036035032086361315,1000,0.032
208,5,5,4.958058858263937,5.006935392608001,0.0404715916518072,0.03599674995371083,0.0360853357610794,1000,0.032
209,5,5,4.918097922199694,5.022647870187257,0.04410795792656047,0.03909005379471804,0.038493630917097246,1000,0.032
210,5,5,4.967436637502687,4.954329111690264,0.044843994457596584,0.038027926383212854,0.03762983305920081,1000,0.032
211,5,5,5.0365925858357405,5.038088565372106,0.04253305994461634,0.036332271240655224,0.03607861252654375,1000,0.032
212,5,5,4.994926315241561,4.98883739158881,0.04051758297811542,0.03381931689818837,0.033971580900185774,1000,0.032
213,5,5,4.983276476949437,4.942250942674419,0.04746052205308042,0.04128304528409634,0.04077473704238799,1000,0.032
214,5,5,4.9900233341901155,5.001630734064943,0.04162096099528313,0.03423734041352783,0.03388255643222522,1000,0.032
215,5,5,4.960654168910405,4.968888763719973,0.043221449381220384,0.03827752877719168,0.03761545904806812,1000,0.032
216,5,5,4.995070666385465,5.019928578303894,0.04232086126964927,0.035547859846021074,0.035721562003139654,1000,0.032
217,5,5,5.017271397822138,5.024336274748663,0.044946384310139385,0.03970677633948558,0.03960959126680268,1000,0.032
218,5,5,4.925329226854863,5.0121863028673905,0.04088864680085795,0.03572066588780971,0.03549016180896863,1000,0.032
219,5,5,5.029759171594314,4.997703664403993,0.03887210686730431,0.032525936596320366,0.03184238327005302,1000,0.032
220,5,5,5.013527233367598,5.033033865184802,0.04271317269325132,0.03588752587109875,0.035974742787283874,1000,0.032
221,5,5,5.024365216991248,4.969981690408498,0.04151649020858657,0.033961978444750913,0.03465419554393814,1000,0.032
222,5,5,5.004203703133997,5.042841248791697,0.03769278097276066,0.03363226492898214,0.03382647998730507,1000,0.032
223,5,5,4.955742301249517,4.971151923616248,0.04918090224861,0.04236323947193449,0.04247581539630095,1000,0.032
224,5,5,4.990334992507322,5.081095468952134,0.04324697976515207,0.03755269187448762,0.03748202486781264,1000,0.032
225,5,5,4.954163726727222,4.974567667746329,0.04495335357872955,0.037423583852239116,0.03704191305520729,1000,0.032
226,5,5,4.991603496984181,5.024556474749253,0.04494478876288823,0.040624831133399306,0.04041178340772547,1000,0.032
227,5,5,5.003928511163865,4.998775420218519,0.0432192820088619,0.03735516805855957,0.03708999134542165,1000,0.032
228,5,5,5.034729286959621,5.032123477301536,0.04466454565457836,0.037666046010518324,0.03835519657109819,1000,0.032
229,5,5,5.0079759062988005,4.9897891107572585,0.03901827829409508,0.033034796099580314,0.033078682474055814,1000,0.032
230,5,5,5.00664525369051,5.000012098315565,0.044342379434037606,0.03922070795519347,0.039748527698572664,1000,0.032
231,5,5,5.001857290344681,4.985877856973491,0.04308959168369338,0.03749960107345446,0.03754082818623404,1000,0.032
232,5,5,4.99880729958718,5.035042643215519,0.04088980488326821,0.036244985931884056,0.03630394358670417,1000,0.032
233,5,5,5.00671193902137,5.008004705508656,0.03782673419584972,0.03199443990095087,0.031654776742293146,1000,0.032
234,5,5,4.970449052840132,4.9975483666632154,0.04286589510155761,0.03691027817186428,0.03726572172728779,1000,0.032
235,5,5,5.055471298264228,4.98546032279365,0.04254397349961784,0.038295530370798615,0.03875161046677957,1000,0.032
236,5,5,4.979905951067519,4.970482032473886,0.040474958204104294,0.03404191700244273,0.034189484452360676,1000,0.032
237,5,5,4.958280870494025,5.02895523633178,0.04139329521417888,0.03584188281665796,0.03551850195609717,1000,0.032
