,x values,y values,x std. from fit,y std. from fit
0,5.024461425938352,4.996002130445461,0.016475756875944953,0.01647575705756121
1,4.9996329345530235,5.006034575063302,0.014391663844325003,0.014391663746042494
2,5.001638934545231,4.990562845999552,0.017387743790394598,0.01738774381309462
3,5.021327108328037,4.987580049568494,0.014187854889985616,0.01418785492664099
4,4.998531972195457,4.979456965990813,0.019315517761294802,0.019315517464025406
5,4.997130576941032,5.038129106478793,0.01580624628100961,0.01580624584521895
6,5.0054294032552535,4.9745980162663415,0.013893994690026465,0.013893994496287134
7,4.993510257363961,4.983152475198707,0.016033329557012175,0.01603332947523849
8,4.990874012384715,5.001165320202701,0.016459188512780675,0.016459188514015552
9,4.970863564855483,4.981807168874057,0.013573601978994496,0.013573602221566112
10,4.986922845696761,5.013124252703063,0.01544711849824016,0.015447118534095661
11,4.983993268815042,5.0147531381421615,0.014429023645458205,0.014429023683792643
12,4.987327898622285,5.012944120387536,0.015376596326673589,0.015376596373077228
13,5.012089677620692,4.990370558862061,0.019393936717943216,0.019393936846875164
14,5.023134394320701,5.034756605746641,0.014154882296593282,0.014154881885108243
15,5.010237692353652,5.010399453364719,0.01672003145883385,0.01672003150586751
16,4.987448042719105,5.005572201336043,0.01695726032665944,0.016957260467150567
17,4.960975823048772,5.004958767176803,0.01613958168087937,0.01613958224810044
18,4.9736844363336425,5.014864636346414,0.016505404992077848,0.0165054051247446
19,4.992397930579223,4.992196449758041,0.016655918219633054,0.016655918306170296
20,5.038217027904176,5.028362854011646,0.015802856333954955,0.01580285664070104
21,4.987765456751516,5.034639780254694,0.016292191705102693,0.016292191376598035
22,5.030426198734556,4.997758116778112,0.014583075121523388,0.014583075424089428
23,4.985043673501669,4.993068582341051,0.014741145243477607,0.014741145375362677
24,4.983248428906999,5.036460063971712,0.015763221003492214,0.015763220794093438
25,5.0148110728871,4.966677587408019,0.014064338334987448,0.014064338104572572
26,5.002278702317874,4.951714199929683,0.013686648285529488,0.013686647297405022
27,5.005357869995869,4.983136623501131,0.01646186051967358,0.016461860573552974
28,4.979145262733065,4.975071493108616,0.01518953567423359,0.01518953567891752
29,5.031421038797709,5.020694996562155,0.016529898407151286,0.016529898735532268
30,4.990017337987885,4.994630450130637,0.017030877986783557,0.01703087808473295
31,4.982481034436877,4.972544417168351,0.014576267612256638,0.014576267344813069
32,5.009350683494096,5.008047800832488,0.013445395167696052,0.01344539516141424
33,4.990618076368158,5.0120156860722265,0.016499854926404146,0.016499854818880454
34,4.995716743618909,4.99192058323189,0.014915512301661252,0.014915512241825468
35,4.991528864104086,5.039603310904853,0.01685793997185249,0.016857939478806414
36,4.98989771725986,4.990869830069616,0.013417936388547748,0.013417936326351828
37,5.030030427261022,4.995460956701342,0.015332137775919434,0.01533213804857614
38,5.023158193019219,4.9791610535333115,0.014472339864957686,0.014472339876596985
39,4.996267492072723,5.02663668805004,0.016383226105830498,0.01638322595897999
40,5.026170411765099,4.996450600456405,0.016050105450235965,0.016050105619626533
41,4.969098043958029,4.983315694526379,0.015143237268469896,0.015143237575283384
42,4.989891021630485,4.968380672113273,0.020389983738165765,0.020389983439337653
43,5.014638602792993,5.011966043879576,0.01537668194122647,0.015376681929738352
44,4.994393258794321,5.008462009107673,0.014762194787437254,0.01476219485716327
45,4.996852535746972,5.004929068992617,0.014695822853252409,0.01469582278267074
46,4.976469159684079,5.032340566194719,0.01609627953235338,0.016096279504392266
47,4.982709943396472,4.985292153426356,0.01689468821090395,0.016894688312343246
48,5.016141030850805,4.976498224133268,0.01635789069398811,0.016357890578815457
49,5.033049967060016,4.986620720842865,0.015312612341455705,0.015312612576778156
50,5.0135012626108235,4.979213643571064,0.014312632941974164,0.01431263283470894
51,5.008074008723577,5.018717524049937,0.015571884492162208,0.015571884314530628
52,5.03089464934243,4.980227294777485,0.014219709134787187,0.01421970937738782
53,5.035410487076254,5.004656290739573,0.015123369900583017,0.015123370189527885
54,5.011988389932705,4.995080349204879,0.01759800413312703,0.01759800417625737
55,5.018874794389641,4.987345960147177,0.01530236605004906,0.015302366184274123
56,5.0046220694752,4.9857841558748754,0.015066641531589353,0.015066641368646869
57,4.994860105626874,5.012517593202043,0.014531467501502056,0.014531467469911562
58,4.999908982164563,4.981169547482724,0.01713475200398883,0.01713475199384032
59,4.98681286703061,4.993873006762288,0.015631604586837357,0.015631604700448255
60,5.004117994589939,4.997886975466326,0.01498897824271078,0.014988978288431579
61,4.981978822170884,4.993708712442955,0.014752982628371165,0.014752982681031635
62,4.975483579050512,4.998949954394103,0.01410659574109561,0.014106595897373774
63,5.007205492612888,4.990169380520904,0.013899549152863028,0.01389954919756674
64,4.984140411095462,4.986426925298755,0.013256043931417681,0.013256044032034984
65,5.006462486933409,4.99070933407905,0.016779974039403758,0.016779974141525395
66,5.018096128527065,4.993690941195058,0.01640604532295907,0.016406045456735432
67,5.007376275696398,5.0227977182358545,0.018977422660483082,0.018977422432609494
68,4.998102642404046,4.987695055740792,0.014722129445230527,0.014722129498544555
69,4.997280954934496,5.015286716020005,0.01458745434747261,0.014587454195399613
70,4.9972725412059305,4.983970375872664,0.014863670389429031,0.014863670380346885
71,5.063335786696214,4.995400894466026,0.015068270240798804,0.01506827241213772
72,5.023779833780211,5.017302353232136,0.014913298616592284,0.014913298675310887
73,4.976396855591544,4.994495632944198,0.016114280131573216,0.016114280418617885
74,5.000111510068689,4.992514234132358,0.01402961170644398,0.014029611681271967
75,4.972960585541028,5.015406329657941,0.014717124548709723,0.014717124570963507
76,5.0143448873513385,5.010926762244458,0.01668176157979743,0.01668176160976773
77,4.974907898971923,5.0396190901095155,0.013159488408055794,0.01315948817644878
78,4.985488438966392,4.994070253857374,0.013310503381075863,0.013310503472046995
79,5.011845844422167,5.01249531781628,0.01409373249783936,0.014093732349599111
80,5.012149100823101,4.994935682397248,0.014780144683079234,0.014780144699497675
81,4.961864473213098,4.987648084626729,0.0169829711444576,0.01698297176516564
82,5.031893370800128,4.958617970631808,0.015145202280382901,0.015145201910645537
83,5.006712121472634,5.002387218498398,0.012811466343556234,0.012811466278037874
84,5.006529851825587,4.974796741576235,0.01966057093574249,0.019660570883655245
85,5.007158535621605,5.004736914814009,0.015139123471165927,0.015139123540044245
86,5.015608638422262,5.005251044245337,0.0158131500246516,0.01581315006004693
87,4.982026623613881,4.9770466640488,0.01440371772300113,0.014403717621932826
88,4.976476926209546,4.995341500026931,0.014990784292315238,0.014990784508943339
89,5.002952106475254,4.969438152498141,0.01630403708025837,0.01630403678236465
90,5.005371384340341,4.998808305779766,0.015447900592198423,0.015447900632108923
91,4.996998554116317,4.9894557400377515,0.015250953576278805,0.015250953532911418
92,4.993544541649251,4.997664380398486,0.015608450681771743,0.015608450819429224
93,5.021719412030923,5.002652944103714,0.018967451461195235,0.01896745148916039
94,5.003372828764861,4.970215575603113,0.01831444532218659,0.018314444854540497
95,5.0177042658306155,5.026604475644347,0.01369227913176255,0.013692278908297549
96,4.989805203243209,5.000257774249853,0.015516978877738789,0.015516978866756872
97,5.025147755363667,5.001760858482258,0.01863468541539662,0.018634685493015137
98,5.005536300110864,4.995112907617716,0.015213285643287807,0.015213285485232916
99,4.988913526259732,5.002157429111835,0.01713070410555397,0.017130704110209817
100,4.963952505826241,5.012838951550637,0.014765441122501692,0.014765441614677813
101,4.99762863282139,4.988683915980379,0.016468775361054927,0.01646877529653067
102,4.976103672895712,4.974578830721244,0.01806963678741614,0.01806963668622883
103,5.0068072482433195,5.013226935320978,0.016706555147512823,0.01670655510719791
104,4.9887638766155025,4.974935808418856,0.015790621828536543,0.015790621631584616
105,4.98266909415308,4.986054035846887,0.015407913393568722,0.015407913497156938
106,4.9943047273306895,4.962559342868065,0.014924349308340926,0.014924348942637099
107,5.006530104882755,4.993650454596541,0.016572509997467687,0.01657250996704673
108,4.957162426498526,4.984185472373919,0.015909950865116842,0.015909951307474763
109,5.016269650312115,4.99666450318202,0.01597422385967033,0.015974224085994033
110,4.986221139861716,5.0019443792954466,0.014224743615168801,0.014224743753271582
111,4.963606595804132,5.013610487853749,0.014114740064828182,0.014114740493198292
112,5.011041150182612,4.976597168783102,0.01569267972810447,0.015692679577806082
113,4.988165672378069,4.981284984990219,0.01394122564398564,0.013941225430633452
114,5.011374239420624,5.000774244659785,0.013051748430409942,0.013051748425349608
115,5.054111814256407,4.979299690079177,0.016124675256411092,0.0161246763792702
116,5.0360313671632415,5.010789185560438,0.017533120216611197,0.01753312080228662
117,5.012496545739408,4.975755227146796,0.015311392853023673,0.015311392645751699
118,5.0241528696291695,5.011044908790358,0.014555322372260229,0.014555322537812557
119,4.992946937264547,5.017137672984554,0.015956166045408938,0.01595616596292121
120,4.99333124395399,5.0221853813778194,0.014601902699130682,0.014601902537369982
121,4.996148883581736,5.015576584631929,0.015859402632798877,0.015859402462452814
122,5.024269976921422,4.986808884976851,0.017398150701140112,0.017398150796022548
123,5.005395380360453,4.990265321381691,0.014541814009041172,0.01454181393959521
124,5.022379311780993,4.9969948755598805,0.01518181621901897,0.015181816374077098
125,5.015006500980037,4.995572377671285,0.012820234611692339,0.01282023476759652
126,5.006301250746817,4.984684958522044,0.01491822912494283,0.01491822913031984
127,4.989091235778947,4.992467087468922,0.014585471750610698,0.01458547180226777
128,4.9776550328131535,5.007172430785612,0.01526172379285049,0.015261724125906614
129,5.01146311140595,5.008538612471019,0.016846937924342116,0.01684693801701636
130,4.992113467079731,4.98725340237863,0.01647266672233967,0.016472666582429542
131,5.002382186610142,4.984555863505213,0.015153169658201267,0.015153169548453851
132,5.009512668338774,5.0233038017675975,0.016314022957834694,0.016314022771921188
133,4.982955294272618,4.974942107406428,0.016220529879686748,0.016220529753744887
134,4.9803830588918006,4.973196758706814,0.01446462957045047,0.014464629430441647
135,5.016872646400329,4.998495045832472,0.015154679885497402,0.01515467993593355
136,5.007896341353316,5.01074176895676,0.016308551584511773,0.01630855158942968
137,5.022304905090062,5.011880225548633,0.019802472745282188,0.019802472729344305
138,5.019759998617251,4.9957423797111,0.013678486769610398,0.01367848686282173
139,4.981001728066176,4.978770189095395,0.017219565167143076,0.01721956503654793
140,4.984502202444157,4.995804913158315,0.01436736630028887,0.014367366384534492
141,4.976529705008548,5.049730586435615,0.014566066903315486,0.014566066387096262
142,5.0452737833677865,4.977557676104691,0.014807096118407337,0.014807096461490116
143,4.994347561533503,5.029796287414634,0.01781463970814257,0.01781463939474319
144,5.007592872967943,5.005568659624232,0.014532579947969419,0.0145325800638555
145,5.010389321123185,5.032426061714661,0.016475730612399642,0.016475730262950485
146,4.998459769036755,4.989197342534987,0.016526630686764403,0.016526630538049425
147,4.990408677251115,4.995226703251254,0.013446661743919409,0.013446661848176032
148,4.975343563541753,4.991312093627097,0.01735136961372403,0.017351369564567988
149,4.970220750996668,4.9693915822761685,0.01724870138841872,0.017248701340151665
150,5.011927581864936,5.008053050647832,0.015132342224186409,0.015132342104602682
151,5.01353389759716,5.005593284695722,0.017037729317421237,0.017037729215877612
152,5.009465602868477,5.013964484134821,0.014060704818074785,0.014060704930644865
153,5.003843023024457,4.996231689437629,0.014487457827689672,0.01448745788227954
154,5.026742712544203,4.998276245970001,0.014320750592260711,0.014320750885642677
155,4.988531359588162,5.017871048318345,0.018093019453586483,0.01809301959643087
156,4.97245244162645,5.0361426464963674,0.01866762954859443,0.018667629494469002
157,5.007480550467239,5.002022007170909,0.01728398948374022,0.017283989560862877
158,4.991265382822616,5.015761552827711,0.014645947925758834,0.014645947876329496
159,5.002729597184123,5.0192202109499355,0.014609481979296658,0.01460948195495192
160,4.993811834134875,5.00406334723277,0.01549035107375268,0.015490351064251099
161,5.002211372979637,4.9921457083744345,0.014601981932377633,0.01460198187024177
162,4.991315502477495,4.989480379613991,0.01585691577871463,0.01585691591510699
163,5.006916912382771,5.0156346801660465,0.015941690993073906,0.015941690795552795
164,5.015239112762073,4.995023354554394,0.01632601079269883,0.01632601081982314
165,5.005879606909502,5.0268734142018685,0.01510956077479208,0.015109560449362184
166,4.991165687986037,5.0026939186155435,0.015293340543814933,0.015293340640687025
167,4.983062714974863,5.000535784939774,0.015422259517822242,0.015422259549060933
168,4.986610077203913,4.96706569044756,0.017657828011923192,0.017657827770726994
169,4.996316385300758,4.94320261263778,0.016246741922916544,0.016246740150913302
170,4.985036692754637,5.005402982215887,0.013842411924562871,0.013842411899353462
171,4.992975051624156,5.007577059803858,0.014780005454411646,0.01478000553063493
172,5.011824607857619,4.985496057707841,0.015252373907482119,0.015252373859234825
173,4.98154885024884,5.003198677401718,0.016570593608198562,0.016570593799187752
174,5.0086512642631975,5.000022691499974,0.014416452284576222,0.014416452299916728
175,4.984120038545332,5.026169409166835,0.015137029421808426,0.015137029253729608
176,5.035761430727033,4.994013632607353,0.01721423790990104,0.01721423837183868
177,5.021937326639161,5.013788618382886,0.01595217937943915,0.01595217950176026
178,4.974170430815463,4.986042041244765,0.018151957162663816,0.018151957297295476
179,5.022582847431325,4.995680799788829,0.01613659854077304,0.01613659874842303
180,5.024320028059617,4.994474666674407,0.014805832878149034,0.014805833154601551
181,5.022494278247368,4.984081286177118,0.013884959336871056,0.013884959398123209
182,4.9971559974847795,5.0244389116597725,0.01805013497305914,0.018050134907376808
183,5.006903452880864,4.994675047967148,0.014330573686915966,0.014330573763993795
184,5.011969195761207,5.002885056338804,0.01532080600979849,0.015320806135668821
185,5.018457887723411,4.987903152297756,0.015711548660496923,0.01571154868645055
186,4.9919198828137885,5.013602073930202,0.0167076208865568,0.016707620862934734
187,4.999909799472003,4.981063405220533,0.012854185434216884,0.012854185305133964
188,4.98307650734272,4.977442688943049,0.016023464359808715,0.01602346427796178
189,4.998188701466978,4.994605052133474,0.01386544162426344,0.013865441593886552
190,4.951318597082326,4.972635733411713,0.014232767695275872,0.01423276845135464
191,5.009587153024945,4.993759867449157,0.016175568131811324,0.01617556811234071
192,4.9888174539099115,5.013074858107006,0.015173819040826472,0.01517381900074808
193,4.982256169762051,5.005905524908858,0.017385305483338633,0.017385305483820432
194,4.998245137073653,5.015808615245743,0.015176635328981964,0.015176635252584591
195,5.035795115430283,4.972674136535292,0.014314835272945142,0.014314835491953034
196,5.006179360938596,4.972328318352914,0.01748774956157382,0.0174877493200482
197,4.978834746748801,4.9831001479831665,0.01700467849617789,0.01700467862295064
198,4.967234816733667,4.997293791185141,0.014710094739335435,0.014710095241406674
199,5.000344011564415,4.998557470483124,0.015579216416325472,0.01557921635262028
200,4.971903546545566,5.016455566828607,0.016064140963565444,0.016064141144342656
201,5.044538231277677,4.97427286366751,0.015379202472369449,0.015379202936011332
202,5.001474833419293,5.004065714039163,0.01623772957065692,0.01623772951227708
203,4.996977838689047,4.9895180202472496,0.013528664643668682,0.013528664648899019
204,5.0171822341032275,5.0274451531511035,0.015129886792551762,0.015129886591000218
205,4.961413312597918,5.0143734653514045,0.014654205121072818,0.01465420537879388
206,4.991755929268484,5.022451436482765,0.01573693587928577,0.01573693570355515
207,4.967515012427005,5.001041974703714,0.017370942038959676,0.017370942183988807
208,5.003331535032293,5.04547330897452,0.015303071407558788,0.01530307052552043
