,real x,real y,x fit,y fit,x stderr,y stderr
0,5,10.0,5.00817208005101,10.023816845860402,0.01879326921299233,0.03649875072737681
1,5,10.0,4.99315947101614,10.01910355963336,0.020579242629342406,0.03917997710245552
2,5,10.0,5.000498320236789,10.022366798738062,0.020980999414123815,0.039556918921258316
3,5,10.0,4.977088715365436,9.992223046416608,0.018211734980253372,0.033274199955528626
4,5,10.0,5.019334729971179,9.98014539984913,0.017651020854585395,0.032538649190109646
5,5,10.0,4.979920629068084,10.02793671858164,0.018811500357996103,0.03579376492062103
6,5,10.0,5.00079503119761,9.913043634974319,0.018562380973380362,0.03109596257231239
7,5,10.0,4.990135115208274,10.000625673188118,0.02076370140058757,0.03887279327989698
8,5,10.0,4.970429774642827,10.013778136544433,0.017883302266906497,0.033823308790605494
9,5,10.0,4.986889926908247,9.972750177088974,0.018716451634392638,0.03412535595498985
10,5,10.0,4.995568607007652,10.003711531402171,0.019159314814194698,0.03591468535152868
11,5,10.0,5.02238748776845,9.982126494749355,0.016892687538497035,0.03092085207068028
12,5,10.0,4.983932337662383,10.0363209824861,0.02005199980561905,0.03835061050161279
13,5,10.0,4.996920570564545,10.055205153847721,0.017819729764813372,0.03552663040204639
14,5,10.0,5.006339422087214,9.932381512541648,0.020099510410234448,0.034098659511179394
15,5,10.0,4.969881558674197,10.0153091849707,0.018825483914755962,0.03541627042427797
16,5,10.0,5.001754965798472,10.00019320183888,0.020024755983255645,0.03679169887707923
17,5,10.0,5.027089190289244,10.024477774909412,0.01766968559831392,0.03369619425872551
18,5,10.0,5.010546903393598,10.024273890461954,0.02038267651128875,0.03871764959639774
19,5,10.0,5.008165622302371,10.067900204455102,0.019900440808290037,0.03912227877821926
20,5,10.0,5.011187552282107,9.95768481599537,0.018614131464550418,0.03289094567280151
21,5,10.0,4.986669368858684,10.01493411279835,0.017733718477085957,0.033088187638747366
22,5,10.0,5.0071732556233846,9.973589537693403,0.02082306839048208,0.037566075226087806
23,5,10.0,5.018506881325376,9.966615068153432,0.0192981439637591,0.03404743317351854
24,5,10.0,4.9904192149824995,10.005967134109238,0.017666330368927344,0.03290516503472672
25,5,10.0,4.970548362791861,10.036536441700061,0.020503861336075794,0.04026051442067175
26,5,10.0,4.993787601260897,9.966902508965465,0.020916512654599106,0.03697254193277301
