,real x star 1,real y star 1,real x star 2,real y star 2,x fit star 1,y fit star 1,x stderr,y stderr,separation,star1 flux,star2 flux
0,5,5,5,9.8,4.982352763271171,4.9875823927736525,0.04419570414009432,0.043500691471633525,4.800000000000001,1000,7600
1,5,5,5,9.8,4.9031449192099155,5.048948675489316,0.043580614711237586,0.04303862225956927,4.800000000000001,1000,7600
2,5,5,5,9.8,4.963365868488427,5.066436833459128,0.05606921031379193,0.05498353013627451,4.800000000000001,1000,7600
3,5,5,5,9.8,5.035551795506575,4.974744772902303,0.05275117832064035,0.05213801586188958,4.800000000000001,1000,7600
4,5,5,5,9.8,5.032748095972015,5.033644275275408,0.050813183290990646,0.04928472098613207,4.800000000000001,1000,7600
5,5,5,5,9.8,4.980523319843408,5.028568431456936,0.04925574050820825,0.049037794260545026,4.800000000000001,1000,7600
6,5,5,5,9.8,4.970881580363525,5.022492449704518,0.05394852136927463,0.05365157214842757,4.800000000000001,1000,7600
7,5,5,5,9.8,4.933171577557858,5.0340184269562736,0.06096719806195011,0.05859424495698457,4.800000000000001,1000,7600
8,5,5,5,9.8,4.948417067680752,5.015095686546427,0.05174208605968186,0.0504827968975613,4.800000000000001,1000,7600
9,5,5,5,9.8,4.982167021848531,4.954427678064932,0.04783142805848449,0.046552253545540434,4.800000000000001,1000,7600
10,5,5,5,9.8,5.0396057459262265,5.078824749464204,0.04955856263660665,0.047825782397736404,4.800000000000001,1000,7600
11,5,5,5,9.8,5.050287530815427,4.942970247144474,0.05321462521955908,0.05266042988375187,4.800000000000001,1000,7600
12,5,5,5,9.8,5.0696946485610574,5.005810820907657,0.054060451633173724,0.052720090568057924,4.800000000000001,1000,7600
13,5,5,5,9.8,5.036733296617214,4.969696401863225,0.04667122749949272,0.0456063197479653,4.800000000000001,1000,7600
14,5,5,5,9.8,4.982451822950599,4.960847040230587,0.05823950916177974,0.05761110007199215,4.800000000000001,1000,7600
15,5,5,5,9.8,4.989228529586774,5.039664333788374,0.04640461806686728,0.04504193970723127,4.800000000000001,1000,7600
16,5,5,5,9.8,5.148293969827808,5.027644479287036,0.05774852174193606,0.055124858435290996,4.800000000000001,1000,7600
17,5,5,5,9.8,4.877060339110177,5.0228707897497715,0.04693350753421062,0.04471237636639269,4.800000000000001,1000,7600
18,5,5,5,9.8,5.007559162878715,5.045346596153446,0.0526531666951335,0.051359336111454656,4.800000000000001,1000,7600
19,5,5,5,9.8,5.000161210397354,5.083617388680236,0.0525560119671733,0.05131499070585067,4.800000000000001,1000,7600
20,5,5,5,9.8,4.988806822328964,4.940613360299258,0.048646900281364924,0.04768671132663015,4.800000000000001,1000,7600
21,5,5,5,9.8,4.994594970522692,4.9418095033969625,0.044389971695264506,0.04383536235223375,4.800000000000001,1000,7600
22,5,5,5,9.8,4.955111582210203,4.920729053339199,0.04603894569355878,0.044987795310348605,4.800000000000001,1000,7600
23,5,5,5,9.8,5.052932307655167,5.000922511849595,0.05253378967679121,0.05054714326252136,4.800000000000001,1000,7600
24,5,5,5,9.8,4.925654774465058,4.98089597623615,0.04656509908861044,0.04588287476172375,4.800000000000001,1000,7600
25,5,5,5,9.8,4.9751797291904865,5.051875009382231,0.054314815106716076,0.053807859546042835,4.800000000000001,1000,7600
26,5,5,5,9.8,4.948452651230096,5.060292315254835,0.05124670540164612,0.05013569246537641,4.800000000000001,1000,7600
27,5,5,5,9.8,4.914715050739251,5.06932956627251,0.049219026606559496,0.04796795250706672,4.800000000000001,1000,7600
28,5,5,5,9.8,4.982621517842626,4.964062595482286,0.0479559133155491,0.04760801497260002,4.800000000000001,1000,7600
29,5,5,5,9.8,4.990041205289723,5.0206540811989795,0.051466045755723805,0.05039027897281257,4.800000000000001,1000,7600
30,5,5,5,9.8,5.042325591846001,4.888663597791322,0.04849197529785673,0.04755411316291134,4.800000000000001,1000,7600
31,5,5,5,9.8,5.0097508960626875,5.015408828517239,0.05124799309599315,0.049673088703055736,4.800000000000001,1000,7600
32,5,5,5,9.8,5.092999453452311,5.035120588829073,0.04617370251258888,0.04515147417113953,4.800000000000001,1000,7600
33,5,5,5,9.8,5.067525618155861,5.046764974294236,0.05681589327338586,0.05523019472349428,4.800000000000001,1000,7600
34,5,5,5,9.8,5.050922521391351,4.92010736257412,0.05352345433315012,0.05260951892872256,4.800000000000001,1000,7600
35,5,5,5,9.8,5.0186477222167305,5.0081924990513595,0.046326012527834935,0.045421409962936234,4.800000000000001,1000,7600
36,5,5,5,9.8,4.967599492848632,5.096772859583053,0.053178800789771725,0.05249800635858228,4.800000000000001,1000,7600
37,5,5,5,9.8,5.034190004117611,5.02501366935621,0.05536268693014882,0.05494728914028338,4.800000000000001,1000,7600
38,5,5,5,9.8,4.93866485251871,4.969346038577712,0.043273462147793776,0.042646391519189496,4.800000000000001,1000,7600
39,5,5,5,9.8,5.044594534013929,4.999389335643398,0.053601863028968674,0.05325571248165586,4.800000000000001,1000,7600
40,5,5,5,9.8,5.040525321205027,5.061348154974161,0.049968105970909324,0.04823725697368889,4.800000000000001,1000,7600
41,5,5,5,9.8,5.041621999772281,4.962028801609706,0.05410816541783279,0.05263562535411033,4.800000000000001,1000,7600
42,5,5,5,9.8,5.029631565417995,5.007040655377835,0.053228948250581276,0.05274007845085937,4.800000000000001,1000,7600
43,5,5,5,9.8,4.971840438740537,5.031359433329476,0.04441944580577248,0.04353348526763451,4.800000000000001,1000,7600
44,5,5,5,9.8,5.019018600174802,5.052104037567757,0.04662426768938091,0.046345294968438054,4.800000000000001,1000,7600
45,5,5,5,9.8,4.969204309009074,4.944689383311052,0.047836653532448856,0.047645081264711994,4.800000000000001,1000,7600
46,5,5,5,9.8,4.959515623498659,5.0509321422789055,0.05161967841845427,0.050364803981502344,4.800000000000001,1000,7600
47,5,5,5,9.8,4.940783142242096,4.964297052201293,0.052641751129709445,0.051007418645514085,4.800000000000001,1000,7600
48,5,5,5,9.8,4.995521399364256,4.985642360176533,0.04853970400549167,0.046547162284164945,4.800000000000001,1000,7600
49,5,5,5,9.8,4.942490631182276,4.962685804900171,0.05808769480055267,0.05692292614883557,4.800000000000001,1000,7600
50,5,5,5,9.8,4.99626129671762,4.9698101115166065,0.053806629671601755,0.05231822326046104,4.800000000000001,1000,7600
51,5,5,5,9.8,5.0722038109162915,5.0179875053990335,0.04740763765418732,0.04546044988105031,4.800000000000001,1000,7600
52,5,5,5,9.8,5.041799250138648,4.930977420342013,0.048904310086303936,0.04888527597368306,4.800000000000001,1000,7600
53,5,5,5,9.8,4.9458725809005175,5.048671612339449,0.04906745089953056,0.04813459038409229,4.800000000000001,1000,7600
54,5,5,5,9.8,4.913731643268306,5.032282152462419,0.0521825492594059,0.05174424748707054,4.800000000000001,1000,7600
55,5,5,5,9.8,4.999689044065121,4.989351875715725,0.05064064251669575,0.049649047465569814,4.800000000000001,1000,7600
56,5,5,5,9.8,4.944700617677517,5.004733488145326,0.056407278519943996,0.0551071396154481,4.800000000000001,1000,7600
57,5,5,5,9.8,5.036404480456554,4.938399271416762,0.05186309948678339,0.05119194782778377,4.800000000000001,1000,7600
58,5,5,5,9.8,4.947805018540709,4.9970137307839275,0.05020251687850023,0.049684207383579995,4.800000000000001,1000,7600
59,5,5,5,9.8,5.039272911042375,5.111850991274999,0.06029781095005347,0.05982675125202287,4.800000000000001,1000,7600
60,5,5,5,9.8,4.939031228311648,5.003425378516381,0.05010797368236223,0.049614939985199474,4.800000000000001,1000,7600
61,5,5,5,9.8,5.001147705644509,4.993449749221225,0.05530041405703252,0.05502192042619587,4.800000000000001,1000,7600
62,5,5,5,9.8,5.010849281452214,4.930233653921448,0.04801655785061977,0.04684008376832608,4.800000000000001,1000,7600
63,5,5,5,9.8,5.051370421954549,4.980059153520016,0.045050085882109514,0.04430871670665871,4.800000000000001,1000,7600
64,5,5,5,9.8,5.053653938530916,5.04748505993299,0.05612270758175674,0.055779630055536135,4.800000000000001,1000,7600
65,5,5,5,9.8,4.9694139435811175,4.935331593135217,0.04704813150354005,0.04658959334285879,4.800000000000001,1000,7600
66,5,5,5,9.8,4.9284812757627225,5.015487889959997,0.05247308196242735,0.050802673060711956,4.800000000000001,1000,7600
67,5,5,5,9.8,5.079454843544622,4.869139991066295,0.05320622640635295,0.052774117836655636,4.800000000000001,1000,7600
68,5,5,5,9.8,5.012506562018946,5.0620856786563735,0.047288730273327924,0.046216202152781855,4.800000000000001,1000,7600
69,5,5,5,9.8,5.015651483721683,5.023659820726398,0.057558236844942885,0.05573867112062196,4.800000000000001,1000,7600
70,5,5,5,9.8,4.982878164325368,4.918629890307404,0.04213754246928424,0.04126784328077754,4.800000000000001,1000,7600
71,5,5,5,9.8,5.028870463184552,4.966409176675536,0.04491409278019842,0.04426727526476377,4.800000000000001,1000,7600
72,5,5,5,9.8,4.8872456010428245,4.9012466694085655,0.049873031032292035,0.04924156492475811,4.800000000000001,1000,7600
73,5,5,5,9.8,4.990598652242207,4.861327520433211,0.06158686052886647,0.0600549575465439,4.800000000000001,1000,7600
74,5,5,5,9.8,5.0351190705315885,4.9693542501506505,0.05195255403149009,0.050200375068506824,4.800000000000001,1000,7600
75,5,5,5,9.8,4.98368556156479,5.104611623273406,0.04525880034715057,0.04399569464165342,4.800000000000001,1000,7600
76,5,5,5,9.8,4.9331841020804115,4.933036264085503,0.04700775952887187,0.0461016699366274,4.800000000000001,1000,7600
77,5,5,5,9.8,5.0662221887077665,5.135518734693091,0.05038958106674026,0.0497319501342322,4.800000000000001,1000,7600
78,5,5,5,9.8,4.916267428371752,5.007106585775089,0.04830134591823108,0.047355242685137265,4.800000000000001,1000,7600
79,5,5,5,9.8,4.980975133193607,4.9576627439031915,0.045828641140687396,0.045498998690696464,4.800000000000001,1000,7600
80,5,5,5,9.8,4.9831262619138625,5.017465531928814,0.05115948037584072,0.050091195155236905,4.800000000000001,1000,7600
81,5,5,5,9.8,4.89365821003513,4.98046461419547,0.047912064088268994,0.04668843249687541,4.800000000000001,1000,7600
82,5,5,5,9.8,4.926976982148461,4.97209175546547,0.05091824602176291,0.05082201946509608,4.800000000000001,1000,7600
83,5,5,5,9.8,5.044205518464316,4.922345530457633,0.05503185383474786,0.053437800485323,4.800000000000001,1000,7600
84,5,5,5,9.8,4.9672802091870984,5.090162285913529,0.04957652134795681,0.04953947130349167,4.800000000000001,1000,7600
85,5,5,5,9.8,5.025747200212821,4.927842106481761,0.04709750232330755,0.04613936584902125,4.800000000000001,1000,7600
86,5,5,5,9.8,5.075753829368049,4.962288756123047,0.049021307798617304,0.04769231655525531,4.800000000000001,1000,7600
87,5,5,5,9.8,5.079973916632846,4.956142939488288,0.049707245870899336,0.04850179870707013,4.800000000000001,1000,7600
88,5,5,5,9.8,5.079698763969022,4.951163864028042,0.048382763634262846,0.04672896342499557,4.800000000000001,1000,7600
89,5,5,5,9.8,4.942220666063806,4.957444398619423,0.057553555102048445,0.05621480461805867,4.800000000000001,1000,7600
90,5,5,5,9.8,5.1347475327706515,5.032109666201252,0.04822552755347433,0.04664112090604915,4.800000000000001,1000,7600
91,5,5,5,9.8,4.955795211638639,4.962021631031338,0.054194936272515516,0.05297128068696032,4.800000000000001,1000,7600
92,5,5,5,9.8,5.018380338105769,5.02363164800558,0.043826734222809735,0.04265603468362287,4.800000000000001,1000,7600
93,5,5,5,9.8,5.046952543569687,5.0862692729429435,0.04960820483554926,0.04867126873379134,4.800000000000001,1000,7600
94,5,5,5,9.8,4.9611330469700325,4.974581992283164,0.05215565310131781,0.05083004074224553,4.800000000000001,1000,7600
95,5,5,5,9.8,4.972666829672498,5.088509724196752,0.05398715138242053,0.05333921626798987,4.800000000000001,1000,7600
96,5,5,5,9.8,4.944831544233213,5.002688282746165,0.0457967176437617,0.045185867702518805,4.800000000000001,1000,7600
97,5,5,5,9.8,4.98900251563917,5.063578570659637,0.04731760863976079,0.046000251851112735,4.800000000000001,1000,7600
98,5,5,5,9.8,5.046123612413096,5.054913025404037,0.0450177789927224,0.04361339549692671,4.800000000000001,1000,7600
99,5,5,5,9.8,4.97310142161984,4.94810719251344,0.05100688152724717,0.04963884769408836,4.800000000000001,1000,7600
100,5,5,5,9.8,4.958219244971384,4.885229834861267,0.055212958355761614,0.05468853813930383,4.800000000000001,1000,5100
101,5,5,5,9.8,5.0144462630770965,5.014603970835674,0.04789194965969253,0.046481789845577305,4.800000000000001,1000,5100
102,5,5,5,9.8,4.983208127388819,5.029056464003191,0.04707634714511727,0.046058726920144274,4.800000000000001,1000,5100
103,5,5,5,9.8,4.93696862448119,4.959100549579925,0.04683981089588694,0.04654790547195,4.800000000000001,1000,5100
104,5,5,5,9.8,4.947338967851004,4.967472463302311,0.04987464102965784,0.04840647746145445,4.800000000000001,1000,5100
105,5,5,5,9.8,5.041322355885101,4.979265355838901,0.04818706146351784,0.048112800992316664,4.800000000000001,1000,5100
106,5,5,5,9.8,5.018111598177587,4.971606402757762,0.04862781287477292,0.04764859740232599,4.800000000000001,1000,5100
107,5,5,5,9.8,5.058540164432109,4.970596257846887,0.052097099548616535,0.050557638777760705,4.800000000000001,1000,5100
108,5,5,5,9.8,5.063991496277695,5.022294201435168,0.045844559295392905,0.04554173197603117,4.800000000000001,1000,5100
109,5,5,5,9.8,4.9465648726918605,5.12139752122321,0.05125276723016893,0.051288377625847884,4.800000000000001,1000,5100
110,5,5,5,9.8,4.962884769314242,4.9866463873923,0.04692560950569829,0.04607154590989461,4.800000000000001,1000,5100
