,real x,real y,x fit,y fit,x stderr,y stderr,star flux
14127,5,5,4.6923508134219345,4.553050269987037,0.08918472865706277,0.0914122657324288,60
14128,5,5,5.102051142881724,5.0617623392428195,0.11048490346269606,0.11145407497671396,60
14129,5,5,5.113069914239311,5.106737292779928,0.14125819390780145,0.14315975929960328,60
14130,5,5,4.928450602670302,5.008549000858431,0.11515129808572809,0.11312613154430051,60
14131,5,5,5.07207806706044,4.771166829377803,0.1524786662642273,0.15238451447338938,60
14132,5,5,4.880862169325669,4.906483328479275,0.11893588373403154,0.1219383367116921,60
14133,5,5,5.107101023612781,5.00393764695263,0.14368881224881103,0.14462536221097153,60
14134,5,5,4.999898763030425,5.025166660710446,0.09617868607419716,0.09928583619521612,60
14135,5,5,4.969650971026258,5.098389701252276,0.09134512237207677,0.09108770028010227,60
14136,5,5,5.007413224721629,4.843467931300542,0.07870279402885391,0.07856540064972732,60
14137,5,5,5.075576462777503,5.012810329202067,0.09159825010655666,0.09171892067622744,60
14138,5,5,7.416244062119904,0.9741078505521856,11.06381850085569,63.86411670970191,60
14139,5,5,4.823413651005056,5.03505518305173,0.09687133499302136,0.09896851913563443,60
14140,5,5,5.0211249009329,4.919559812402846,0.08159153652883985,0.08233242788788726,60
14141,5,5,5.148031731653106,4.989933940447277,0.0842893350830517,0.083001069096722,60
14142,5,5,4.990413297731703,4.9724027164753775,0.12259597111826873,0.12242546401380104,60
14143,5,5,4.849322049821268,4.989959320455313,0.09048584563780385,0.09004099886312934,60
14144,5,5,5.110835780742415,5.18093985305771,0.09853584107406636,0.0947518119793123,60
14145,5,5,4.833116113817358,5.093521649467717,0.09860227553324107,0.09974738015245355,60
14146,5,5,5.0395851240329375,4.824016411781237,0.10283067629032976,0.10397540983988768,60
14147,5,5,5.12074044660196,4.9950860755099855,0.08453121968940502,0.08335429045954539,60
14148,5,5,5.050387909648623,5.042666448760241,0.11436749096799188,0.11539393637196521,60
14149,5,5,4.911948350832535,4.8964312926149045,0.13357041442559758,0.1339639587648498,60
14150,5,5,5.069882223407219,4.805544426922542,0.09636810135080275,0.09746116336664133,60
14151,5,5,5.161690735408656,4.881700958594678,0.08815005669042274,0.08997332328038461,60
14152,5,5,4.765059561713212,5.134116628343258,0.10201471104768803,0.10237391518727895,60
14153,5,5,4.937284385392351,5.0427148886914095,0.10157491333462816,0.1008378547838321,60
14154,5,5,5.079357022725637,4.826128732235716,0.12665574327911194,0.12487185315505692,60
14155,5,5,5.091944389224633,5.050482736441099,0.11931229425348075,0.11591181311916424,60
14156,5,5,5.189477169424195,4.7727140496599185,0.08794819018270943,0.08842203417746071,60
14157,5,5,4.962338035428745,4.918046783953399,0.11256201619548523,0.11121441913693206,60
14158,5,5,5.08724498771502,4.985192264008633,0.0947590572073788,0.09603675782361334,60
14159,5,5,4.8468508087775435,4.914761995624008,0.10535589515833574,0.10750083629955197,60
14160,5,5,5.218504713211653,4.88181507243346,0.1256525710880916,0.12498622823890804,60
14161,5,5,5.1533392673668175,4.943534959715088,0.10980109765861865,0.10909974289309697,60
14162,5,5,4.966760461778348,5.169773299087895,0.09573904534801539,0.09521675746373336,60
14163,5,5,5.040353269983303,4.903530776896397,0.10800957277180825,0.10826195970617127,60
14164,5,5,5.078448066118466,4.8644658675859,0.09444957353550264,0.09377445123513686,60
14165,5,5,5.05601756236389,4.989917936754669,0.09031006791155656,0.09184783827722978,60
14166,5,5,4.975617348738373,4.980547746999507,0.09235952085662598,0.09222295741268148,60
14167,5,5,4.873329598216269,5.056440066992586,0.1229983176161497,0.12411880661588744,60
14168,5,5,4.8622848794512965,4.867502863317812,0.10718882347568605,0.10851108989273534,60
14169,5,5,9.429507240067831,5.457552887192664,125.1995480967258,75.39028554153894,60
14170,5,5,4.831383739813055,4.997342833896645,0.08913141773703533,0.08930835516977312,60
14171,5,5,4.924515309607783,5.154547831648618,0.09267826254302443,0.09389101664019121,60
14172,5,5,4.81537561864674,4.827310319282704,0.09455748089932563,0.09405488692991114,60
14173,5,5,5.064786056190695,4.857316709684405,0.11174300075258194,0.10829924755174337,60
14174,5,5,5.182278685108238,4.972669520327066,0.09587195860143763,0.09571586930763754,60
14175,5,5,4.868234025687077,4.9771156802409235,0.08041461017447533,0.08237184877146508,60
14176,5,5,5.108256483606645,4.996420606628026,0.08959785825176395,0.09060078256306096,60
14177,5,5,5.168030481235444,4.9816983874599785,0.08481432449937286,0.09222108966649387,60
14178,5,5,4.896143716140994,5.051732619314604,0.10591129235686012,0.10405832888270469,60
14179,5,5,4.817552046766297,5.011680617891514,0.09164137878000918,0.09595757256477336,60
14180,5,5,4.914526318485997,5.055098014520336,0.09645482427433247,0.09926480424510886,60
14181,5,5,4.902926317964096,5.095563568759763,0.0998831286533343,0.09700341283270057,60
14182,5,5,4.962892074563033,4.943214221332367,0.1027576045294751,0.10274940717154098,60
14183,5,5,4.9457401152076566,5.0101308754040526,0.0997280392940129,0.09826834212983589,60
14184,5,5,4.872034394057954,4.955845248369607,0.15304765845239368,0.15031727084036745,60
14185,5,5,5.23580222189381,4.751061734709164,0.11176596660272164,0.11220617081220603,60
14186,5,5,5.01586082207826,4.92306431655514,0.10224454150459142,0.10489403593084733,60
14187,5,5,4.845948893319112,5.179410966031908,0.10969597726882194,0.1094236286804596,60
14188,5,5,5.095932011206304,4.92659674955245,0.10123908669636877,0.10002172435982719,60
14189,5,5,5.149607027308553,5.111501980678355,0.09154141968416445,0.09233257957634936,60
14190,5,5,5.003144356031107,4.731918300146958,0.13771066369414633,0.13955434488703827,60
14191,5,5,4.985017921129254,4.836523734086034,0.0959407968003893,0.0975746995748689,60
14192,5,5,4.844966754394065,4.972667575957379,0.10952656254729269,0.10979942319379266,60
14193,5,5,4.945738191508672,4.935209571958277,0.09390083850575778,0.09297585478906249,60
14194,5,5,5.028543372732508,5.007254861961482,0.10049544619088328,0.09941903195658824,60
14195,5,5,5.048422945964052,4.915099027317118,0.1277090418764773,0.1297601639749372,60
14196,5,5,4.950647721663114,5.175516047684475,0.09958043818455795,0.10076815733847544,60
14197,5,5,4.863163654230595,4.964513317533996,0.09397661409949934,0.09509960975603333,60
14198,5,5,4.930261913833664,4.876432864625516,0.10041957473047307,0.10136604361402027,60
14199,5,5,4.975785582792415,5.125286674233261,0.0926781044057126,0.09326700135537194,60
14200,5,5,5.015715243647946,4.940645221003425,0.09451988330842753,0.09698235873156016,60
14201,5,5,5.011057866064049,5.038932983670391,0.09578209524142486,0.09832944899017373,60
14202,5,5,5.06690645589926,5.1605588785821,0.12327910909030736,0.12373846983989828,60
14203,5,5,5.044781542806906,5.036193249519681,0.09423885309408461,0.09410652423398562,60
14204,5,5,5.0218643317439815,5.014559714238755,0.10202776805294284,0.10401765232035168,60
14205,5,5,5.148318832742103,4.800863567239025,0.13640031681704742,0.1346811647715487,60
14206,5,5,5.00687891217879,5.14426298013382,0.1063429522420775,0.10320494728730799,60
14207,5,5,4.874494808157065,4.913507712812986,0.08527524669027008,0.08726232442308614,60
14208,5,5,5.14924253305585,5.007639187504991,0.09669607647808588,0.09666529218276694,60
14209,5,5,5.081864283077285,4.988480002915081,0.10473036462491604,0.10091643787230153,60
14210,5,5,5.087993445792334,5.0093381948930675,0.09717401779094664,0.09653394394424711,60
14211,5,5,2.2622544320196694,6.738712566305976,0.30939702338152497,0.30501767573113947,60
14212,5,5,5.035338323397578,5.021168025574134,0.1072671846332118,0.10752522425809548,60
14213,5,5,5.1274901581478165,5.0945647922237125,0.09799765048211194,0.10103740882864547,60
14214,5,5,4.8525966401583736,4.951239476726641,0.07915107563961396,0.08141369398428268,60
14215,5,5,5.152412600400897,4.753682622808751,0.1662939167145659,0.1669146701403504,60
14216,5,5,5.266066126159268,5.027126050467485,0.12299820653491006,0.11977047441692129,60
14217,5,5,4.851108845613775,5.098585711273458,0.08948092743142633,0.08968514581482555,60
14218,5,5,5.076492224949147,5.282724301357705,0.13008841553158138,0.13324378724794303,60
14219,5,5,5.110603539418105,5.056789508630768,0.1086671523474307,0.10859981714083508,60
14220,5,5,4.986484201673914,5.140881307960752,0.09626654316185584,0.09729092156999807,60
14221,5,5,5.19259309272757,5.045769802404864,0.10917007500475726,0.1139119543586909,60
14222,5,5,4.7808483963531385,5.125354951932201,0.11864454168257207,0.11809629369042118,60
14223,5,5,9.051252757508465,0.48489180560915196,55.31787746483292,1.8403627543869,60
14224,5,5,4.8077221301737945,5.126894592229446,0.10686494076862955,0.10663059308764994,60
14225,5,5,4.976000144727017,5.10512890308045,0.0823127119667991,0.08223741251168303,60
14226,5,5,5.163277618366791,4.852035143207171,0.09638279136845322,0.09611140652273967,60
14227,5,5,5.157180700609676,5.28427766614449,0.1146305098867274,0.11693942160621036,60
14228,5,5,4.893930263878495,4.970945969477204,0.11359806124230958,0.11238582774554715,60
14229,5,5,4.84259894070872,5.059426935755675,0.09049840283720702,0.09393050324906425,60
14230,5,5,4.964320127103229,5.069908293686083,0.126608567397329,0.12645626484105543,60
14231,5,5,5.059331222975864,4.791350543692782,0.08592107818083833,0.08549547599180224,60
14232,5,5,5.196868243716571,5.055687913424441,0.10673043259543792,0.1054841473553818,60
14233,5,5,4.996169719356544,4.898529195849669,0.09824321200557119,0.09645636958698199,60
14234,5,5,5.063707996415313,4.794643639306913,0.10448455604259645,0.10438452407046497,60
14235,5,5,5.092914327811426,4.951280776561008,0.08563353834709775,0.0846762942368368,60
14236,5,5,5.159226476284933,4.974343545802794,0.07906368936065307,0.08157779561102811,60
14237,5,5,5.164888260087978,4.8431283728387235,0.09167898726803438,0.09079951721316269,60
14238,5,5,5.187560931191679,4.841276496129463,0.11798035366152392,0.11652783455426792,60
14239,5,5,5.106688969457961,4.649977437134946,0.12089701098232654,0.12512640723233678,60
14240,5,5,4.861809062703588,4.875516713263249,0.13637048632456414,0.1334828141410643,60
14241,5,5,5.141677904274763,4.728555049078564,0.10962939291071613,0.10954153136285337,60
14242,5,5,4.933491722783304,5.051150940321849,0.11529133479385058,0.11453375348963922,60
14243,5,5,4.796894181441167,4.966926556196556,0.11547168862915067,0.11515094036169533,60
14244,5,5,4.988087236661542,4.832542813292313,0.1352575990917833,0.13371058037394726,60
14245,5,5,4.991341213760002,4.727469778289065,0.1136475598089087,0.11526678125828002,60
14246,5,5,5.002683345508612,4.89566361520867,0.09844573439775987,0.09896834010893725,60
14247,5,5,4.986128336301851,4.973899526593865,0.0918245141396829,0.09181952963842224,60
14248,5,5,4.93544352204227,5.154029016980325,0.11087411624301295,0.11044307933313374,60
14249,5,5,4.832660498580424,4.9870649683417785,0.09519074970855623,0.09462555612048287,60
14250,5,5,5.145221961024341,4.945403731604532,0.10229269095712964,0.10148641461991151,60
14251,5,5,4.989380588009043,4.957982700256103,0.11791985887583366,0.12087055267307205,60
14252,5,5,5.003692260076435,5.088344250159424,0.10407693058619638,0.10069470536221813,60
