,real x,real y,x fit,y fit,x stderr,y stderr
0,5,9.999999999999998,4.9951844743369875,10.062778881120666,0.01899597518877075,0.03830002673350368
1,5,9.999999999999998,4.993867839992745,9.993550028692272,0.019828247639993052,0.03754128911988395
2,5,9.999999999999998,5.007437346846413,9.98996056048696,0.01904637966652541,0.034231180744414266
3,5,9.999999999999998,4.95692143084656,10.024302130359626,0.02064011569865041,0.03906176310148281
4,5,9.999999999999998,4.991671895376693,10.005808283817199,0.01813223746008511,0.03423582752535109
5,5,9.999999999999998,4.985953784291283,10.006355704364596,0.019721486884383948,0.036507251649352
6,5,9.999999999999998,4.9485102607462315,9.929646464051528,0.0208258810156685,0.034803207907314254
7,5,9.999999999999998,5.000654166336018,10.034888085850227,0.017678981150490648,0.03539995354717787
8,5,9.999999999999998,4.999845211080338,9.982940712561497,0.019223591526095533,0.034421081144123206
9,5,9.999999999999998,5.000879347507118,10.019466913773341,0.018368634796019613,0.03571356690858168
10,5,9.999999999999998,5.006309249536576,9.953818401673942,0.018172986136042905,0.03185960964128904
11,5,9.999999999999998,4.982846233375654,9.931435685857627,0.01851552834058632,0.03158614378303274
12,5,9.999999999999998,5.019582597956486,10.00463899637731,0.01933636971766625,0.036217376022370996
13,5,9.999999999999998,5.03954258881227,10.04729934601613,0.018235354306698225,0.03588450564063307
14,5,9.999999999999998,5.008381331901863,10.00586139216382,0.019972434689643305,0.037774048787011495
15,5,9.999999999999998,5.000408526284437,9.971761642875478,0.01902582505457173,0.03437799388554787
16,5,9.999999999999998,5.012489395451978,9.981803437119222,0.01901282011433852,0.0345118897836694
17,5,9.999999999999998,4.991186781264776,10.019869171013475,0.019738197712110585,0.03776275243867937
18,5,9.999999999999998,5.014470164147917,10.019943475811367,0.01876989295913609,0.03575117489278465
19,5,9.999999999999998,4.976198671310768,9.963506852333081,0.017622392014826835,0.03155249681174986
20,5,9.999999999999998,4.993997295163383,9.997679342186311,0.01914645564548009,0.03575152020373203
21,5,9.999999999999998,4.992605083957536,10.01171443735881,0.020151752128509205,0.03753088472435728
22,5,9.999999999999998,5.007407086607811,9.997167542099993,0.019835657451433706,0.036611357021597166
23,5,9.999999999999998,4.998040249373579,10.00267894804688,0.018442918526187412,0.03377641671500149
24,5,9.999999999999998,5.03090348129944,10.06593796388644,0.019681547988669654,0.03939834611946754
25,5,9.999999999999998,5.02094592969975,9.991186019338333,0.01977325942947172,0.03679828976302148
26,5,9.999999999999998,4.973030111844327,10.027697513649265,0.019608691475884357,0.0375839865420483
27,5,9.999999999999998,4.954699084980691,10.010373575778962,0.018722081909742463,0.036236315869044994
28,5,9.999999999999998,5.0066907765302995,9.993756708382062,0.020627448011937125,0.03788395195859798
29,5,9.999999999999998,5.010696267070545,9.97301343554656,0.020649619018577137,0.03720152386109234
30,5,9.999999999999998,4.9966820683045565,10.01239567160525,0.0173837624184039,0.03251696525513437
31,5,9.999999999999998,5.0216365676602805,9.995801725127821,0.018631010773072748,0.03502400640865572
32,5,9.999999999999998,5.01050697962629,9.995574873767518,0.01781320398423547,0.03264074748846907
33,5,9.999999999999998,4.994448454683092,10.065943915258138,0.018480449142028788,0.037748951333642984
34,5,9.999999999999998,4.980609588992951,9.949926597414407,0.019472552279865506,0.0333318299513984
35,5,9.999999999999998,5.008525269194271,9.960389544207608,0.020099235913482096,0.03579002293226929
36,5,9.999999999999998,4.9857264611283405,10.015423905657748,0.019431941203344693,0.036697467374235515
37,5,9.999999999999998,5.040470224421789,9.925530457246786,0.02020911907224518,0.033826033117657826
38,5,9.999999999999998,5.007176084113997,10.050439868737053,0.01853471714826213,0.03515402334953619
39,5,9.999999999999998,5.0004309273637775,9.977613760672828,0.018382194081984403,0.03356766444384942
40,5,9.999999999999998,4.983491069359692,9.974333703975846,0.018817722580098152,0.03406709821025219
41,5,9.999999999999998,4.9850845444319125,10.089404414015462,0.02013430184084646,0.04158984081829131
42,5,9.999999999999998,4.997893710041173,10.000460247918324,0.01963216114363358,0.037008569709996574
43,5,9.999999999999998,5.022200006627273,10.0205770981389,0.019379467582617233,0.03737326520521742
44,5,9.999999999999998,4.973113782782169,9.987288906824457,0.019765675690219548,0.03615570948258506
45,5,9.999999999999998,4.995814640591944,10.006086398418457,0.017893842946388808,0.03390666826318154
46,5,9.999999999999998,5.017090619027944,9.98417837816845,0.01876722249509639,0.034149096039231074
47,5,9.999999999999998,5.003704056718504,9.957669023267906,0.020189513717535898,0.03600812335941786
48,5,9.999999999999998,4.990749413939838,10.010911827868345,0.02066962299330864,0.038908068577477424
49,5,9.999999999999998,4.995296555103857,9.982898044588733,0.019650378700581533,0.03577020092220273
50,5,9.999999999999998,5.024490271789486,9.98699383150215,0.019473296195302064,0.03571985998765414
51,5,9.999999999999998,5.001152785133467,10.011875007717537,0.018273277923348704,0.035607322205663025
52,5,9.999999999999998,5.003795385283962,10.037834663311406,0.019051943300559246,0.03720275649809762
53,5,9.999999999999998,4.992229137144557,10.037167543165337,0.018030164683414195,0.034999338748872566
54,5,9.999999999999998,4.996795900450975,10.009894150295388,0.018767485483297357,0.03617064937569603
55,5,9.999999999999998,5.030237871715968,9.973788579080516,0.018783668081856032,0.03403351591286133
56,5,9.999999999999998,4.9700345564961586,9.979205870157196,0.019482460144011414,0.03548365842587843
57,5,9.999999999999998,4.99809704672942,10.029297955036943,0.018025712940563828,0.034711385031136695
58,5,9.999999999999998,5.014140713725174,10.000963086520212,0.018803507064047313,0.03563803929694769
59,5,9.999999999999998,5.026396809406075,9.918743462820165,0.018121763491280297,0.030894116252420195
60,5,9.999999999999998,5.018237166352824,10.029495587620195,0.019243991957821158,0.0370302660679002
61,5,9.999999999999998,4.986467456821044,10.004769548742095,0.020872651788078227,0.03914751916050301
62,5,9.999999999999998,5.022436260869789,9.970799346460197,0.01937597243635481,0.03460087410333033
63,5,9.999999999999998,4.994822420684314,10.07726266109471,0.01934373272253721,0.0397007380945522
64,5,9.999999999999998,5.007672355669841,9.995432567774074,0.018759426958999226,0.03448552599813548
65,5,9.999999999999998,4.994468966952821,10.031009541521186,0.01833132727867168,0.03535780629151245
66,5,9.999999999999998,4.975779638989419,10.050892613508228,0.02005862860643747,0.03876885530446735
67,5,9.999999999999998,5.007699444047743,10.044601390508305,0.01948670711910988,0.038676880861274694
68,5,9.999999999999998,5.02875164542311,9.98504110408287,0.017444866114529833,0.03205343640478447
69,5,9.999999999999998,4.995058840917965,10.010585753341772,0.018931777772187297,0.03605628526038052
70,5,9.999999999999998,4.975773248788306,10.004835567711083,0.02042962902016966,0.03800726610625504
71,5,9.999999999999998,5.001855594639817,9.979645331725504,0.017499569632182,0.031518454529710874
72,5,9.999999999999998,5.002612474550416,10.037287530428321,0.01905333236314337,0.037796710034894154
73,5,9.999999999999998,4.95824608818233,9.974595581965266,0.01926310408699027,0.034742975121229945
74,5,9.999999999999998,4.9748297902369485,10.033229262533737,0.018486167618778932,0.034989850103637865
75,5,9.999999999999998,4.977443915151633,10.023153086925177,0.019831610251174782,0.03786599054263822
76,5,9.999999999999998,4.995426556989955,10.06149156438117,0.020535874720954667,0.041763309098149584
77,5,9.999999999999998,5.007213619487124,10.01675924468029,0.01997647829929912,0.03754906580234244
78,5,9.999999999999998,5.005086815664139,9.973426502899756,0.019179970369281627,0.03464702683441649
79,5,9.999999999999998,5.028717650270442,10.036955610222867,0.0180170825102818,0.03525626885126308
80,5,9.999999999999998,4.98631114971601,9.973693913855112,0.019890068949742535,0.03612820878278889
81,5,9.999999999999998,4.982910484059241,10.033837153934721,0.019060936213371266,0.036684935312628876
82,5,9.999999999999998,5.018231894630675,10.039167933739819,0.02130171881552783,0.04119621696262622
83,5,9.999999999999998,4.9925008696778015,10.07197743452972,0.020342085563468063,0.040830364878120064
84,5,9.999999999999998,4.97549039854544,9.977929824810678,0.02004778137566452,0.03659030127887017
85,5,9.999999999999998,5.024806701744595,10.018055015134923,0.018628403025649692,0.035055602006294734
86,5,9.999999999999998,5.000039777244893,10.067868854395035,0.01972393456552401,0.0396037979358744
87,5,9.999999999999998,5.007410608576615,9.984901747865013,0.020257162564751224,0.036542526570991295
88,5,9.999999999999998,5.01810244961822,9.925264455440105,0.019627473563791333,0.03336559340463634
89,5,9.999999999999998,5.023722122257554,9.937483504994622,0.017493224292789007,0.030208405852918323
90,5,9.999999999999998,5.005551779037137,10.05336831148699,0.020585368887910002,0.04064385244529905
91,5,9.999999999999998,5.0118921678607675,10.007305451225477,0.019542263671210508,0.0374451699459009
92,5,9.999999999999998,4.991852338392714,10.002012771092124,0.01771855344060973,0.03250706618166837
93,5,9.999999999999998,5.034943958297517,9.994683691453522,0.01847654734076809,0.03434508296817925
94,5,9.999999999999998,5.026791869907195,10.045780530422965,0.020113891436913754,0.03919406584756304
95,5,9.999999999999998,4.982496806621434,9.980325860175975,0.018977311537100926,0.03459276516288756
96,5,9.999999999999998,4.975210925233023,10.020348145306878,0.01926318118656813,0.03680517211717166
97,5,9.999999999999998,4.978709194230447,9.990703904555119,0.020171480268249376,0.037605931815486375
98,5,9.999999999999998,5.019237725909751,10.074082182686412,0.02002225866486141,0.04097026594451295
99,5,9.999999999999998,4.995061040482882,10.005463019430165,0.01812042360580776,0.034195044070103785
100,5,9.999999999999998,4.98570313295549,10.031908550621203,0.018438201143116895,0.03513683215881735
101,5,9.999999999999998,4.972700383326354,9.98427714389692,0.020536749660598614,0.03729491049235046
102,5,9.999999999999998,4.999743606734947,10.03252377690609,0.01774780692235712,0.034649769526339184
103,5,9.999999999999998,5.00930220098099,9.982322964565599,0.018563643711157277,0.03415815573151452
104,5,9.999999999999998,4.964767016618911,10.032378470929572,0.01888382043672229,0.036640042260938525
105,5,9.999999999999998,5.011830147967729,10.007863437381877,0.019068100962871273,0.036148638135895195
106,5,9.999999999999998,5.026914614649326,10.04884947192866,0.018932158918798177,0.03693101595221552
107,5,9.999999999999998,5.021981042193828,9.958997488216545,0.01863807015749716,0.03260994328109017
108,5,9.999999999999998,4.996207226345521,9.94672384028416,0.020702294138155466,0.036083250052364214
109,5,9.999999999999998,5.015219830264443,10.03320940208967,0.021686733996157715,0.041321147284502424
110,5,9.999999999999998,4.970030975895438,9.992019804685254,0.018000197036680998,0.03378315820916446
111,5,9.999999999999998,5.036537936654548,10.051532792182925,0.019027057666464748,0.037704515710941224
112,5,9.999999999999998,4.9920536233071235,10.00260097905659,0.020635930203246652,0.03864675308169913
113,5,9.999999999999998,5.013307155130995,10.004216666843387,0.020153381907242786,0.03832110475054519
114,5,9.999999999999998,4.977512530301024,9.969792375797427,0.019203943111022127,0.034673790985150915
115,5,9.999999999999998,5.005373517818046,10.011530920898018,0.020782945061078775,0.03982881295904628
116,5,9.999999999999998,4.989757972939901,10.015748404315952,0.02112817389967801,0.04021337947668521
117,5,9.999999999999998,5.021311964350047,10.025069489156188,0.018460428555903585,0.03567716079945895
118,5,9.999999999999998,5.005430216613799,10.02764149809525,0.02028609473152179,0.0391661543600387
119,5,9.999999999999998,4.965758609847357,9.977098919253581,0.01891766604057702,0.03368331597234159
120,5,9.999999999999998,5.035418366724961,9.973509020687613,0.01873387309422677,0.03395431599405005
121,5,9.999999999999998,4.987585655499645,9.968474472561835,0.018941331347804034,0.03411911032390152
122,5,9.999999999999998,4.969989301098487,10.034361850480071,0.018206834419640636,0.03571356302201833
123,5,9.999999999999998,4.998165600321275,10.03208722758116,0.01934937149729736,0.037754819886005694
124,5,9.999999999999998,5.002437924551288,10.002759350911914,0.02134958785234876,0.039810517671998814
125,5,9.999999999999998,5.039208144566813,9.992168545427571,0.02024597262177331,0.03712409063731092
126,5,9.999999999999998,5.040099837172469,10.017779194923076,0.019303428500717427,0.036267396088717534
127,5,9.999999999999998,5.032759811925678,9.97201752640733,0.020353448532649396,0.036383485876772786
128,5,9.999999999999998,5.0227360967916495,9.978972723840384,0.02003589552062072,0.03596154207406082
129,5,9.999999999999998,5.007361456390125,10.01951277908319,0.019583533106515397,0.03738754161670944
130,5,9.999999999999998,4.995918717691439,9.952142323048873,0.01809663021269746,0.031127801244039674
131,5,9.999999999999998,5.015202848173419,9.987075054371358,0.019488211860937504,0.03485460329898806
132,5,9.999999999999998,5.003374032088068,9.968713979368163,0.018818698480653227,0.034189836305559815
133,5,9.999999999999998,5.028743483672178,9.993723024571512,0.02087634956636498,0.03833525944423162
134,5,9.999999999999998,5.051890867057235,9.982542803340055,0.02006681928638679,0.036866650652126604
135,5,9.999999999999998,4.974607382916294,10.020811927738187,0.019652603815231453,0.03707819889119056
136,5,9.999999999999998,5.011848340320641,10.00480513489287,0.019003277625813973,0.035297496911641704
137,5,9.999999999999998,5.015549206451051,10.036845843111852,0.02052501525144778,0.04055720485098924
138,5,9.999999999999998,5.013848102915156,9.964746291540244,0.017733447335334385,0.03155659615099366
139,5,9.999999999999998,4.97040947460927,9.984274380621041,0.01931798162592143,0.03425419520510206
140,5,9.999999999999998,5.011437855113343,9.989504720852583,0.020827604818928716,0.03793044680983128
141,5,9.999999999999998,4.978834693677843,10.027372854538639,0.018401217134848734,0.03512061592748354
142,5,9.999999999999998,4.973750080870869,10.00671988621181,0.019235807641709082,0.03591429776363304
143,5,9.999999999999998,4.991279551829192,10.06096887021648,0.01865039782788673,0.037266473868772895
144,5,9.999999999999998,5.011466598246937,10.033738698280349,0.01942004421744888,0.038089963687054404
145,5,9.999999999999998,4.975399163708002,9.992907478402682,0.01850748066525759,0.033639423554887284
146,5,9.999999999999998,4.99850649351821,9.995162519428497,0.019896122599906606,0.03694987695504305
147,5,9.999999999999998,4.976790685825549,9.932038534695975,0.017388833234294482,0.030080281551130825
148,5,9.999999999999998,4.976362288956324,9.987526468786873,0.02017622189100022,0.03685439588490301
149,5,9.999999999999998,4.952190938941477,10.028516736319718,0.01967601909825661,0.037954693171481486
150,5,9.999999999999998,4.999510735256974,9.985251157340926,0.020108974606296594,0.03688091241946621
151,5,9.999999999999998,4.982398540197328,10.038718176923384,0.019351313164879518,0.03826290134328302
152,5,9.999999999999998,4.997150934769127,10.050067607836688,0.0210014055725918,0.04162970631023061
153,5,9.999999999999998,4.974282698087317,9.994867585989642,0.017782994514426543,0.03294964314309165
154,5,9.999999999999998,5.00382501136915,10.028811444566264,0.019282484541050422,0.036229293318442775
155,5,9.999999999999998,4.9762245528638145,10.020899162451615,0.020106160534772568,0.038841090407120846
156,5,9.999999999999998,5.027391796045054,10.033175175158348,0.02076592364145456,0.03959516886704341
157,5,9.999999999999998,4.961034507891498,9.959598498569932,0.019756873534545933,0.034548956818483655
158,5,9.999999999999998,5.024221958395129,9.974905613348792,0.019566099043347905,0.03535397780477513
159,5,9.999999999999998,5.012234474301123,9.990272903624199,0.018134489409231562,0.033246677312609135
160,5,9.999999999999998,4.976986055430216,10.002757352556742,0.019271295775628163,0.03563386102605689
161,5,9.999999999999998,5.011407585316811,10.034348235992153,0.0188628762640649,0.03637700895641468
162,5,9.999999999999998,4.987424910882494,9.977016246432626,0.018228895614348036,0.03369788335674652
