,real x,real y,x fit,y fit,x stderr,y stderr,star flux,variability percentage
52,5,5,4.999328827222857,4.99164365892679,0.005348535080904849,0.005351858631269108,1000,0.14500000000000002
53,5,5,5.003399041990825,5.0032175597588955,0.005143225289059489,0.0051406070827746415,1000,0.14500000000000002
54,5,5,5.0062993843055175,5.0012050081310635,0.005257554548796886,0.005215800984976906,1000,0.14500000000000002
55,5,5,5.000092926864438,4.999009601571078,0.0055158033320244545,0.005498893303261314,1000,0.14500000000000002
56,5,5,4.995768495987326,4.997644538737787,0.00495378383700958,0.004984978551270036,1000,0.14500000000000002
57,5,5,4.993952990570158,4.995877946612072,0.004817176372028241,0.004857869558333458,1000,0.14500000000000002
58,5,5,5.000981527348322,5.004965117374899,0.005080169612741286,0.005147450424018357,1000,0.14500000000000002
59,5,5,5.001194076495813,4.998357278472827,0.00474857086089061,0.004776315326296418,1000,0.14500000000000002
60,5,5,4.997184967836093,4.997058027157889,0.004921971259498396,0.004952457981051595,1000,0.14500000000000002
61,5,5,5.003045119852046,5.002463587038278,0.004662959616651801,0.0047170079724165315,1000,0.14500000000000002
62,5,5,4.993105567036583,4.9953063863382585,0.004866298978179677,0.0048069092563928165,1000,0.14500000000000002
63,5,5,4.9951073849270475,4.996169706056383,0.005738720481432609,0.005646115585431006,1000,0.14500000000000002
64,5,5,4.996451031229283,4.997005051841902,0.004806151329157703,0.004794376676792019,1000,0.14500000000000002
65,5,5,4.999333534209819,4.997643102374095,0.005205307963737582,0.005105033109095443,1000,0.14500000000000002
66,5,5,5.001555962102084,4.992962941961073,0.004947111504695837,0.004881442387637154,1000,0.14500000000000002
67,5,5,4.992176053075835,4.999164212608479,0.0055602652071178125,0.005528384622391941,1000,0.14500000000000002
68,5,5,4.992129155700106,4.998770372229511,0.005055211086173652,0.005044541345788285,1000,0.14500000000000002
69,5,5,5.001422719493479,4.997888577288231,0.004931885835793302,0.004996698751141823,1000,0.14500000000000002
70,5,5,4.992361860344175,5.005938637356046,0.005162255354628095,0.005213538466573498,1000,0.14500000000000002
71,5,5,5.0067849387073196,4.995323717347916,0.004981825422772155,0.005003007627568023,1000,0.14500000000000002
72,5,5,5.002572503972398,4.997227419859563,0.004752969977504191,0.004740867243787302,1000,0.14500000000000002
73,5,5,4.993384134357671,4.999672110725338,0.004811713014895536,0.004895548653306987,1000,0.14500000000000002
74,5,5,5.005827647767191,5.0024092459725,0.0053239982354693505,0.0053076333990036174,1000,0.14500000000000002
75,5,5,5.001881978591023,4.998279808123888,0.00497151359314203,0.004933799790889728,1000,0.14500000000000002
76,5,5,5.013884882861261,4.9954001723677,0.005474013301604003,0.005439308277140436,1000,0.14500000000000002
77,5,5,5.008680880524712,5.001061538926146,0.0044736729763037355,0.004376015951265603,1000,0.14500000000000002
78,5,5,5.0055469691121655,5.000706261441518,0.005342311358695583,0.005451358739292387,1000,0.14500000000000002
79,5,5,5.004761524257801,5.006700257552536,0.00580808601826728,0.005841958148022653,1000,0.14500000000000002
80,5,5,5.003369266943539,5.0014015221787,0.005386851201522836,0.0053833652121399594,1000,0.14500000000000002
81,5,5,4.991560683582047,4.993488694551391,0.005209792168502047,0.005246949828108868,1000,0.14500000000000002
82,5,5,4.994011828682119,4.999291016785019,0.004977366114237098,0.005034302318300368,1000,0.14500000000000002
83,5,5,5.00224929695096,4.998640260280077,0.005000283934271891,0.005032224138338105,1000,0.14500000000000002
84,5,5,4.997267998418406,5.0011300168484984,0.005225969937814297,0.0052050243726298115,1000,0.14500000000000002
85,5,5,5.00096571761632,4.996876028535583,0.005402767266676117,0.005417449278586575,1000,0.14500000000000002
86,5,5,4.996584994328589,5.002650259708594,0.005198829690973244,0.005235364575521475,1000,0.14500000000000002
87,5,5,5.002894884296581,4.9888045107923515,0.004894436257770646,0.0049548666819296495,1000,0.14500000000000002
88,5,5,5.000517754751619,5.0072384753155,0.0052793059939936875,0.005169802368622269,1000,0.14500000000000002
89,5,5,5.0033388272888955,4.989560199960585,0.005481117338623337,0.005497477263919251,1000,0.14500000000000002
90,5,5,4.997439178023503,4.996357926382423,0.005201572012083032,0.00516845640730132,1000,0.14500000000000002
91,5,5,4.99806606319848,5.004244318157168,0.004576956545912995,0.004514827416163461,1000,0.14500000000000002
92,5,5,5.001682537390481,5.002087061032275,0.00558660055623478,0.005568267458571093,1000,0.14500000000000002
93,5,5,4.997294557802585,4.99526322548975,0.004817082298794614,0.004844898684081735,1000,0.14500000000000002
94,5,5,5.001945171779005,5.000603795109601,0.00551754307035687,0.005471365619175895,1000,0.14500000000000002
95,5,5,5.004341228364217,4.985910316175736,0.005326621173123505,0.005268568486739968,1000,0.14500000000000002
96,5,5,4.995663735452791,4.9986874542161726,0.005110783922307364,0.0051871016042040596,1000,0.14500000000000002
97,5,5,4.997509392849086,4.998657406812172,0.005257025293101489,0.005280431897120143,1000,0.14500000000000002
98,5,5,4.997094437933529,4.995676756149407,0.005545147531836007,0.0054741754269651355,1000,0.14500000000000002
99,5,5,5.003585028335573,4.996957290774654,0.005460719134710918,0.005343614588375721,1000,0.14500000000000002
100,5,5,4.996573714531529,4.993862231649601,0.0054294547341038925,0.00547984369054159,1000,0.13
101,5,5,5.000898075239506,5.005102377360636,0.005965467479202296,0.0059630682740484135,1000,0.13
102,5,5,4.999285196363627,5.0070969416451145,0.005712261607194169,0.005770204229286125,1000,0.13
103,5,5,4.9969426267437935,5.0030294001004405,0.005880880069611854,0.005866954582934935,1000,0.13
104,5,5,4.9945746670322935,5.00252719875859,0.005560356575715058,0.005485347729347761,1000,0.13
105,5,5,5.005304143442804,4.9896018439670495,0.005866457730482253,0.005908933063393347,1000,0.13
106,5,5,4.9974408155824515,4.997791138976577,0.005447099564180712,0.005445600609586836,1000,0.13
107,5,5,5.003883690084026,5.013269819191245,0.005890908336505017,0.005930720829520229,1000,0.13
108,5,5,4.990526413379744,4.99605324981434,0.005699674815856834,0.005671506377667362,1000,0.13
109,5,5,4.996897357103492,4.995171585073448,0.005967213193386174,0.005921713970851773,1000,0.13
110,5,5,5.001793637396682,5.0022459488278335,0.005421409993294909,0.005471604878044387,1000,0.13
111,5,5,4.997993631024586,5.00460702805979,0.005936071385605287,0.006044840735946849,1000,0.13
112,5,5,4.995412378372865,5.000592277233454,0.006108124615085572,0.0060907911542030235,1000,0.13
113,5,5,4.9941963411654555,5.005746667380773,0.005600516392827946,0.005505182034366147,1000,0.13
114,5,5,4.999297936782119,4.996610112208553,0.005992953798425385,0.005913555072603302,1000,0.13
115,5,5,4.995587886725861,5.012683238202952,0.0053652699061847815,0.005358561279822158,1000,0.13
116,5,5,5.0097603069619945,4.989558798183505,0.005848553725430548,0.005792435370017347,1000,0.13
117,5,5,5.005001125351651,5.003904532098059,0.005354672397386327,0.005306273999115393,1000,0.13
118,5,5,4.994859879627283,5.004475596256064,0.005823734247103493,0.005707065291266439,1000,0.13
119,5,5,5.004836084858918,4.995054714164325,0.005563200522420704,0.005594329392987188,1000,0.13
120,5,5,5.0050967097253505,4.991142445750954,0.005790160554471802,0.005936966525906056,1000,0.13
121,5,5,4.998564689038107,4.997128100805652,0.006026776141854976,0.006051939970411824,1000,0.13
122,5,5,5.000225927737503,5.00290765286822,0.005946294651719537,0.006031735504200156,1000,0.13
123,5,5,4.995092650099633,5.0003784458508465,0.00573753501566054,0.0057807651038696084,1000,0.13
124,5,5,5.004923452109407,4.992322030416852,0.0058892899928962685,0.005857823522605226,1000,0.13
125,5,5,4.991095439212137,5.0019021869541245,0.0057251049178084785,0.005655026894486487,1000,0.13
126,5,5,5.0085952816440065,4.998179979330593,0.005659404664161227,0.005646794463898684,1000,0.13
127,5,5,4.981535001883914,5.0093683723048565,0.006001268744425553,0.005931191430703528,1000,0.13
128,5,5,4.997774550754791,4.994250513186107,0.0061904975624254895,0.006124250717379185,1000,0.13
129,5,5,5.0017210682223885,4.993150644452449,0.005847093111794034,0.005868209464879825,1000,0.13
130,5,5,5.000168642262104,5.00924681400163,0.005168383473567204,0.00526108397914435,1000,0.13
131,5,5,4.999819979549708,5.010655302594045,0.005937656246536567,0.005965580180624461,1000,0.13
132,5,5,4.998837106269783,4.998929818898481,0.005647636357617619,0.005653685930049076,1000,0.13
133,5,5,5.000655679234059,4.993401351266608,0.005675480795221903,0.005748068760318878,1000,0.13
134,5,5,4.997856668816225,5.001783839198265,0.005342569626107099,0.00537820825082382,1000,0.13
135,5,5,4.9948172186947595,4.996110900906787,0.005446559748623253,0.005372486382511188,1000,0.13
136,5,5,5.00808894365921,4.993867980262315,0.006098163530755335,0.006082979469548837,1000,0.13
137,5,5,5.000970997527881,4.998837022170749,0.005642161206311971,0.005679422348448646,1000,0.13
138,5,5,5.006199717716112,4.993346314632256,0.005899260405903756,0.005861063443589707,1000,0.13
139,5,5,4.988180389841575,5.0088755036634405,0.0056829261365465246,0.005725279537994448,1000,0.13
140,5,5,4.997461049154771,4.996912992881349,0.00598503257253045,0.0060523677280700915,1000,0.13
141,5,5,5.004609061211758,5.010151869814926,0.005736488289808971,0.005810632595225125,1000,0.13
142,5,5,5.001669006618024,4.994510162907874,0.0058259993434516405,0.005811235684357604,1000,0.13
143,5,5,5.002453847775297,4.999378464857959,0.00557545269623105,0.005554093113562442,1000,0.13
144,5,5,5.006496669220132,5.010665204699769,0.005450235052118292,0.005485868586409854,1000,0.13
145,5,5,4.995307658091704,5.002283406979016,0.0055923303520122505,0.005634436947407706,1000,0.13
146,5,5,5.004662508393817,5.009458453810831,0.0057488944596552245,0.005800071078456597,1000,0.13
147,5,5,4.993809382362094,5.00145320452449,0.0056842134940228205,0.005722723469246208,1000,0.13
148,5,5,5.006641734046439,5.005976586654829,0.005989314816670758,0.005980645201141104,1000,0.13
149,5,5,4.999423443200333,5.002854650345502,0.005703550548488192,0.0057733412648982435,1000,0.13
150,5,5,4.999264216719688,5.004816702224659,0.00587736555497601,0.005704154269168449,1000,0.13
151,5,5,5.002293101002734,4.994810927223482,0.005472697311741672,0.0054389194689746,1000,0.13
152,5,5,4.989807104811233,5.002063458009972,0.006312209635760115,0.006362395768546757,1000,0.13
153,5,5,5.007189725894594,4.999303967540636,0.0058545754239452364,0.005738621443460905,1000,0.13
154,5,5,4.994033705347641,4.996477971560476,0.005767800024421248,0.00572218606799793,1000,0.13
155,5,5,4.995745536441321,4.996100769081801,0.00613732282687571,0.006116060971353401,1000,0.13
156,5,5,5.010789050344077,4.999362028534108,0.0055487375485648895,0.005542946330869167,1000,0.13
157,5,5,4.994068783154889,4.997216203347096,0.005678066097991064,0.00578848515302476,1000,0.13
158,5,5,4.995189430036003,4.994056198570318,0.0052832539665353785,0.005270194921817937,1000,0.13
159,5,5,5.005490717442341,5.010439462695613,0.006078534459080789,0.006173182036955337,1000,0.13
160,5,5,4.990023471328471,5.006011548793583,0.005988627673076619,0.005976754188431304,1000,0.13
161,5,5,5.009154349134648,4.9953301781142825,0.0057208842218470736,0.005689190645966105,1000,0.13
162,5,5,5.018952101049644,4.992964368832869,0.005251584537119213,0.005259511343566624,1000,0.13
163,5,5,4.993268101111374,4.999526963696058,0.006650518932328495,0.006669777549609127,1000,0.13
164,5,5,5.002551929181922,5.000990389390828,0.005776360059713311,0.005845424471947365,1000,0.13
165,5,5,5.004645639756448,4.999079959763335,0.005777216606758593,0.005821478813825336,1000,0.13
166,5,5,4.991766186750314,4.989610850667979,0.00597602114972016,0.0059244735253943335,1000,0.13
167,5,5,4.998493837684301,5.0098087304214545,0.005590655484961626,0.005556458003234937,1000,0.13
168,5,5,4.9931592915637975,5.005851015317441,0.005395911659593747,0.005439873349181247,1000,0.13
169,5,5,4.990012728084757,5.00069743028885,0.005769726801555188,0.005851473071466918,1000,0.13
170,5,5,5.000288268437715,4.997673712803198,0.0056668245316542866,0.005625078913352201,1000,0.13
171,5,5,4.992573195565787,5.006007945427462,0.005872352336002204,0.00590046894050764,1000,0.13
172,5,5,4.994561508710482,5.010456831804872,0.005906260870209877,0.005812483472192551,1000,0.13
173,5,5,4.99571798964849,4.9998827478957715,0.006024434707982867,0.005983692895689404,1000,0.13
174,5,5,5.002588912077912,5.0057883161649475,0.005853884772983158,0.005842817109197522,1000,0.13
175,5,5,5.001916282642934,4.993938886757522,0.005770123879651457,0.005754250630783208,1000,0.13
176,5,5,5.0034153543884,5.008313188935866,0.005415980054644219,0.005383459724102307,1000,0.13
177,5,5,5.015257107656576,5.01101252893092,0.0058112003505825585,0.0058140537210708745,1000,0.13
178,5,5,4.996216684290035,5.00489958313759,0.005733977399476339,0.005762649473932989,1000,0.13
179,5,5,5.003749243979714,5.002305929924871,0.005553256294658083,0.005491648431056003,1000,0.13
180,5,5,4.994225831073234,4.9978707478380135,0.005668990562633856,0.005700611758287425,1000,0.13
181,5,5,5.00155457203779,5.00247278143939,0.005693693853966025,0.00560269309774013,1000,0.13
182,5,5,5.003790419587998,5.015693166022561,0.005598249356573275,0.005553748018923231,1000,0.13
183,5,5,4.998518547935069,4.999298312763853,0.005469324119369685,0.00541742757535348,1000,0.13
184,5,5,4.993187264414129,5.00495573632836,0.005966511739499334,0.0059875369243256845,1000,0.13
185,5,5,5.012043462163668,5.001773679332166,0.005808439735931218,0.005799019207551759,1000,0.13
186,5,5,4.99601901077974,5.012790801853498,0.006531501746414864,0.006497030690046657,1000,0.13
187,5,5,4.997070632114461,4.9944218624043835,0.0055417963833185955,0.005531161260081754,1000,0.13
188,5,5,4.99702715824867,4.996437597883195,0.005426234941129687,0.005391136468101956,1000,0.13
189,5,5,5.009962424380109,5.002293358350959,0.005587641753611247,0.005628570386319064,1000,0.13
190,5,5,5.0038773770790845,4.992351294079147,0.005688501761408578,0.005625715354561689,1000,0.13
191,5,5,4.988893297986114,4.999791590016163,0.006012099205320662,0.0059284496031452175,1000,0.13
192,5,5,5.011261195221984,5.001835288154758,0.006106234919987906,0.006097129458807277,1000,0.13
193,5,5,5.005078504104749,5.001013239355874,0.0058119495512248395,0.00580886040943874,1000,0.13
194,5,5,4.9938824934230786,4.999056615744138,0.005911488285505916,0.005987503751626581,1000,0.13
195,5,5,5.005415149900847,4.993365227630984,0.005797539919401845,0.00584203498355658,1000,0.13
196,5,5,4.99627880810935,4.9981048731646,0.005649068408550613,0.005738516706621675,1000,0.13
197,5,5,5.005683070132051,4.999055887446003,0.005791271706052345,0.005820662896293209,1000,0.13
198,5,5,5.003642010440985,5.006981925101469,0.0053460849641124245,0.0054113860846921715,1000,0.13
199,5,5,5.003831224659206,4.9956009630276705,0.005792854725189288,0.00578708787062555,1000,0.13
200,5,5,4.998369680670027,5.002751350730874,0.006964917405073634,0.006981471470663397,1000,0.115
201,5,5,5.013046961103085,4.993488102479371,0.0070605409851506856,0.007132839961614193,1000,0.115
202,5,5,5.005907035070206,4.992003905624989,0.006133874077178333,0.0061696162534452415,1000,0.115
203,5,5,4.994299036345127,5.012488191200158,0.006825824756122497,0.0067745891044679405,1000,0.115
204,5,5,5.000219233699325,5.006428150351003,0.00629923509860004,0.006253065803578784,1000,0.115
205,5,5,5.011251398269349,5.002953850441873,0.006758669578186161,0.006753157923265754,1000,0.115
206,5,5,4.9994458179916625,4.99793345978758,0.006684383284344498,0.006713136813159864,1000,0.115
207,5,5,5.00183524548875,4.995156860788191,0.006156089584515678,0.006163140178623133,1000,0.115
208,5,5,5.001871826031105,4.994044593619708,0.006190774533277485,0.006161781765909113,1000,0.115
209,5,5,5.013170509076853,4.99678704761448,0.006537359976553009,0.0065933526785338405,1000,0.115
210,5,5,5.007560096357836,4.994911123767946,0.006688116877821411,0.006556721413757086,1000,0.115
211,5,5,5.007231822350171,4.994322855890809,0.006402567037156501,0.006443271195428337,1000,0.115
212,5,5,4.999015228191555,5.007228929598137,0.006742819548320246,0.006729330000699461,1000,0.115
213,5,5,5.003634386080776,5.000948169668809,0.006276880743703495,0.006362999685235605,1000,0.115
214,5,5,4.997249760086672,4.993289336399432,0.006506774157246865,0.006503618826353118,1000,0.115
215,5,5,4.997217532058155,5.003606578436229,0.006496936479002159,0.006475533036087384,1000,0.115
216,5,5,5.008463644099297,4.9952359517537355,0.006131698043327084,0.006147096378433099,1000,0.115
217,5,5,5.000589826257539,4.997733720131069,0.006720326898989842,0.006682799521963208,1000,0.115
218,5,5,4.988138382331012,4.991561624664707,0.006857589867253076,0.006774802758209723,1000,0.115
219,5,5,5.006680490490492,5.006456251819291,0.0066840360959594365,0.0067091405753575886,1000,0.115
220,5,5,4.999675292430779,4.997549099123046,0.006864826021356709,0.006810903040119954,1000,0.115
221,5,5,4.9942505409996105,5.003132832777051,0.006385407082899165,0.006391595323468406,1000,0.115
222,5,5,4.991014152361915,5.000866198873839,0.006386712771629246,0.006367258604727868,1000,0.115
223,5,5,5.006573259961513,4.997726249269231,0.006239301975329097,0.006224250025228653,1000,0.115
224,5,5,5.00738016501402,4.9961359578472235,0.006758444372343101,0.0067260830488296485,1000,0.115
225,5,5,4.996304306819862,5.0040101847126035,0.006691999565142,0.006676198331340298,1000,0.115
226,5,5,4.991682322885902,4.988988085322142,0.006398934629793395,0.0064048152719225595,1000,0.115
227,5,5,5.003172846688515,4.999435864974009,0.005996605762386724,0.005906171065972623,1000,0.115
228,5,5,5.007160282262518,4.993227838095934,0.0066384478699996734,0.006509449351728518,1000,0.115
229,5,5,5.012670336949919,4.99901551162374,0.0068322380571241,0.006845349189103226,1000,0.115
230,5,5,5.002032418424548,5.007310024005893,0.006645801218023086,0.006679944002729214,1000,0.115
231,5,5,4.98913202566243,5.000195998292771,0.006621551072631814,0.00663506387310298,1000,0.115
232,5,5,5.005252400032808,4.9851149553325484,0.006355746053184925,0.00631350053333528,1000,0.115
233,5,5,4.997235337547783,4.999182279684697,0.006773022383875338,0.006819273273341186,1000,0.115
234,5,5,4.997758422404947,5.004010512246499,0.006308863494883373,0.006258874100293305,1000,0.115
235,5,5,4.997291433885178,5.0040125172432175,0.0065911132838581,0.0066643833191357025,1000,0.115
236,5,5,4.9931249084067995,5.010035055804065,0.006335010671907478,0.006233247672427165,1000,0.115
237,5,5,4.992897921393299,4.9994474413911325,0.007053165481287372,0.007094559449414879,1000,0.115
238,5,5,4.9891943991630185,5.001234146601203,0.006186759492640449,0.006111280755472127,1000,0.115
239,5,5,5.001894559093771,5.003098808855893,0.006740961559005911,0.006699230527053835,1000,0.115
240,5,5,5.005534869354372,5.001086219110425,0.0061966436411774635,0.0062009153067715045,1000,0.115
241,5,5,5.009433308485673,4.999081656419255,0.006214822270659662,0.0062820479957139425,1000,0.115
242,5,5,5.011227614073347,5.009194652686506,0.006755531636144452,0.006752510150324742,1000,0.115
243,5,5,5.002928832476196,4.997611590942292,0.006695673700093441,0.006723598104608909,1000,0.115
244,5,5,4.985683520655894,4.9950326977644375,0.006788730494102462,0.006761513875333447,1000,0.115
245,5,5,4.999427757157992,4.995886338522586,0.006738275271010336,0.006739967641651023,1000,0.115
246,5,5,4.997369773133721,4.998657411643254,0.0061482713337641,0.006160540602994141,1000,0.115
247,5,5,4.99792602504033,4.984328669784991,0.006361638057694819,0.006462472316218775,1000,0.115
248,5,5,5.008267594284877,5.000734917516064,0.006645257230528108,0.006662212398714562,1000,0.115
249,5,5,5.002264997329584,4.997398480659731,0.006603381485516392,0.006574566527013386,1000,0.115
250,5,5,5.007841361514052,5.003481528353239,0.00677472045135284,0.006848729425650257,1000,0.115
251,5,5,4.994805564600495,4.995836108277806,0.00678743322355204,0.006723217096740119,1000,0.115
252,5,5,4.999481519907581,4.9968595445121515,0.0067839891309239096,0.0067154146643518845,1000,0.115
253,5,5,5.009885365936778,5.0033161322428255,0.006168279540850051,0.006245625557074464,1000,0.115
254,5,5,4.9964371116261015,5.002354137526853,0.006600358700335233,0.006700093407917146,1000,0.115
255,5,5,4.994227240051048,4.9973600498043504,0.006526857812547756,0.0064080064465553265,1000,0.115
256,5,5,4.997762285146692,5.009736661828365,0.007266626028622946,0.0072190376287488076,1000,0.115
257,5,5,4.993328706293236,5.0066555398674115,0.006251498330438704,0.0062398060793876,1000,0.115
258,5,5,5.004223355833828,4.9961147918694255,0.006709358663679795,0.006668841407547518,1000,0.115
259,5,5,4.9851312373000916,5.00396689132278,0.006323522027096087,0.006398450192400472,1000,0.115
260,5,5,5.001396133192081,5.0088350237722645,0.006835340594119869,0.006846382502210012,1000,0.115
261,5,5,4.99392239798588,4.989198953549459,0.006315202747473993,0.006346650175565305,1000,0.115
262,5,5,4.987954297810411,5.007833142821066,0.0063530201379816235,0.006390904940800929,1000,0.115
263,5,5,4.993007156751592,4.994874099272194,0.0058793600252458845,0.0059414132773693545,1000,0.115
264,5,5,5.002149407778535,4.999622606623524,0.0062802794917191365,0.006319932388963334,1000,0.115
265,5,5,4.995147375708298,5.001137925270604,0.006788577813303093,0.00677825744478576,1000,0.115
266,5,5,5.0001130181708415,5.00849798434435,0.006514865723851261,0.006459380126858236,1000,0.115
267,5,5,4.998179912279646,5.010485426679999,0.005654196004251399,0.005795339428842254,1000,0.115
268,5,5,5.002436318616728,5.002279286619713,0.006873619934336214,0.006850343890828772,1000,0.115
269,5,5,4.993340881830837,4.992937154051903,0.006379199404974111,0.00647736090632664,1000,0.115
270,5,5,4.9922323082806885,5.001140315920464,0.007176368797754322,0.007126301010226146,1000,0.115
271,5,5,5.001943042404033,5.00072379406277,0.006535304140273597,0.0066207237281875175,1000,0.115
272,5,5,4.999209476840746,4.993564527988802,0.006278242139974318,0.006329394612814873,1000,0.115
273,5,5,4.999168334827209,4.992636745542518,0.0064597771707895196,0.0063483240281001435,1000,0.115
274,5,5,4.999851596009394,5.001593544761998,0.0066324164814204325,0.0066948822012537585,1000,0.115
275,5,5,4.999015750282573,5.003558514239944,0.006497926617871783,0.006390939880776628,1000,0.115
276,5,5,5.0079008642437,4.9935460893908745,0.0068629103644768765,0.006788221618314156,1000,0.115
277,5,5,4.998393073565171,5.0051744624324845,0.00675705178266771,0.006806191465515672,1000,0.115
278,5,5,4.998115078645281,5.00230313477625,0.006475424611435628,0.006393256392504252,1000,0.115
279,5,5,4.994626223959632,5.012894679731009,0.006541138597392412,0.006559113070704902,1000,0.115
280,5,5,4.994388812874895,5.001208426526955,0.006823615699597961,0.00663686680604833,1000,0.115
281,5,5,5.002668669706725,5.007526835650051,0.006947042529389919,0.006991690095033177,1000,0.115
